Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2014,7,Horta-Guinardó,40,Montbau,Female,50-54,139
2015,8,Nou Barris,52,la Prosperitat,Male,65-69,689
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,5-9,531
2017,6,Gràcia,29,el Coll,Male,70-74,140
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Male,35-39,362
2017,6,Gràcia,28,Vallcarca i els Penitents,Female,70-74,509
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,75-79,299
2014,9,Sant Andreu,61,la Sagrera,Male,15-19,539
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,40-44,1159
2013,1,Ciutat Vella,1,el Raval,Female,0-4,1092
2013,6,Gràcia,31,la Vila de Gràcia,Female,45-49,1816
2017,7,Horta-Guinardó,35,el Guinardó,Female,90-94,300
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,5-9,1209
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,90-94,9
2016,9,Sant Andreu,63,Navas,Male,15-19,374
2014,8,Nou Barris,54,Torre Baró,Female,25-29,72
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,45-49,2011
2013,2,Eixample,10,Sant Antoni,Female,30-34,1793
2014,9,Sant Andreu,59,el Bon Pastor,Male,70-74,226
2013,7,Horta-Guinardó,33,el Baix Guinardó,Male,35-39,1092
2015,8,Nou Barris,45,Porta,Male,45-49,857
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,60-64,1094
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,10-14,732
2014,7,Horta-Guinardó,34,Can Baró,Female,0-4,149
2015,10,Sant Martí,72,Sant Martí de Provençals,Male,0-4,550
2014,10,Sant Martí,73,la Verneda i la Pau,Female,5-9,571
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,15-19,695
2015,9,Sant Andreu,62,el Congrés i els Indians,Male,40-44,547
2015,7,Horta-Guinardó,36,la Font d'en Fargues,Male,80-84,130
2015,4,Les Corts,19,les Corts,Female,20-24,1137
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,15-19,1048
2013,7,Horta-Guinardó,38,la Teixonera,Male,45-49,325
2016,2,Eixample,5,el Fort Pienc,Male,75-79,426
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Female,65-69,326
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,55-59,26
2015,6,Gràcia,28,Vallcarca i els Penitents,Female,55-59,419
2014,10,Sant Martí,71,Provençals del Poblenou,Male,45-49,662
2017,6,Gràcia,29,el Coll,Male,85-89,63
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,75-79,696
2017,8,Nou Barris,53,la Trinitat Nova,Female,65-69,147
2017,9,Sant Andreu,58,Baró de Viver,Female,10-14,71
2016,8,Nou Barris,45,Porta,Female,20-24,528
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,>=95,4
2013,10,Sant Martí,68,el Poblenou,Male,15-19,617
2015,9,Sant Andreu,57,la Trinitat Vella,Male,90-94,5
2016,8,Nou Barris,53,la Trinitat Nova,Female,0-4,130
2016,1,Ciutat Vella,1,el Raval,Male,20-24,1632
2013,9,Sant Andreu,58,Baró de Viver,Male,40-44,81
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Male,85-89,72
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,30-34,1410
2017,7,Horta-Guinardó,38,la Teixonera,Male,80-84,134
2015,3,Sants-Montjuïc,11,el Poble Sec,Male,85-89,253
2013,3,Sants-Montjuïc,13,la Marina de Port,Female,75-79,799
2017,3,Sants-Montjuïc,13,la Marina de Port,Female,>=95,47
2017,2,Eixample,7,la Dreta de l'Eixample,Male,45-49,1450
2014,8,Nou Barris,49,Canyelles,Male,55-59,277
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,30-34,1918
2013,2,Eixample,5,el Fort Pienc,Female,45-49,1126
2016,3,Sants-Montjuïc,17,Sants - Badal,Male,65-69,651
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,15-19,161
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,65-69,146
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,35-39,497
2017,9,Sant Andreu,61,la Sagrera,Female,30-34,1027
2013,8,Nou Barris,53,la Trinitat Nova,Male,30-34,243
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,80-84,572
2015,8,Nou Barris,55,Ciutat Meridiana,Female,90-94,17
2013,3,Sants-Montjuïc,11,el Poble Sec,Male,75-79,484
2013,8,Nou Barris,52,la Prosperitat,Male,55-59,536
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,45-49,515
2016,2,Eixample,6,la Sagrada Família,Female,55-59,1912
2015,9,Sant Andreu,61,la Sagrera,Female,10-14,494
2013,10,Sant Martí,68,el Poblenou,Female,90-94,193
2016,6,Gràcia,30,la Salut,Female,90-94,126
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,>=95,97
2016,4,Les Corts,19,les Corts,Male,65-69,1474
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,>=95,40
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,>=95,16
2016,9,Sant Andreu,62,el Congrés i els Indians,Male,40-44,592
2016,7,Horta-Guinardó,37,el Carmel,Female,55-59,932
2014,7,Horta-Guinardó,35,el Guinardó,Female,>=95,85
