Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Male,5-9,495
2017,9,Sant Andreu,58,Baró de Viver,Male,85-89,11
2016,8,Nou Barris,50,les Roquetes,Female,30-34,603
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,20-24,584
2017,7,Horta-Guinardó,38,la Teixonera,Female,55-59,387
2017,9,Sant Andreu,57,la Trinitat Vella,Female,80-84,153
2017,6,Gràcia,31,la Vila de Gràcia,Female,40-44,2330
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,0-4,1058
2015,6,Gràcia,30,la Salut,Male,80-84,194
2014,7,Horta-Guinardó,35,el Guinardó,Male,65-69,895
2014,8,Nou Barris,56,Vallbona,Female,35-39,67
2015,1,Ciutat Vella,1,el Raval,Male,25-29,2603
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,25-29,365
2017,3,Sants-Montjuïc,11,el Poble Sec,Female,25-29,1504
2016,3,Sants-Montjuïc,18,Sants,Male,30-34,1750
2015,8,Nou Barris,50,les Roquetes,Male,50-54,490
2017,7,Horta-Guinardó,38,la Teixonera,Male,65-69,283
2014,10,Sant Martí,71,Provençals del Poblenou,Male,90-94,33
2014,10,Sant Martí,72,Sant Martí de Provençals,Female,85-89,499
2017,6,Gràcia,28,Vallcarca i els Penitents,Female,20-24,344
2014,9,Sant Andreu,58,Baró de Viver,Male,25-29,75
2014,6,Gràcia,29,el Coll,Male,65-69,138
2014,7,Horta-Guinardó,33,el Baix Guinardó,Female,0-4,450
2013,1,Ciutat Vella,1,el Raval,Male,30-34,2950
2013,4,Les Corts,19,les Corts,Male,55-59,1396
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,70-74,330
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,45-49,1150
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Female,20-24,117
2014,9,Sant Andreu,57,la Trinitat Vella,Female,75-79,172
2015,10,Sant Martí,70,el Besòs i el Maresme,Male,40-44,959
2015,10,Sant Martí,71,Provençals del Poblenou,Female,30-34,783
2016,8,Nou Barris,56,Vallbona,Female,5-9,43
2015,7,Horta-Guinardó,43,Horta,Male,80-84,438
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,30-34,870
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,25-29,711
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,20-24,651
2015,4,Les Corts,21,Pedralbes,Male,80-84,199
2017,10,Sant Martí,65,el Clot,Male,60-64,833
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Male,15-19,255
2013,4,Les Corts,19,les Corts,Male,50-54,1374
2014,4,Les Corts,21,Pedralbes,Male,90-94,38
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Male,0-4,212
2017,2,Eixample,6,la Sagrada Família,Female,15-19,894
2015,4,Les Corts,19,les Corts,Male,70-74,916
2013,7,Horta-Guinardó,38,la Teixonera,Male,85-89,52
2014,3,Sants-Montjuïc,16,la Bordeta,Male,75-79,319
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,30-34,1393
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,70-74,142
2016,9,Sant Andreu,58,Baró de Viver,Male,5-9,61
2016,7,Horta-Guinardó,38,la Teixonera,Female,90-94,53
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,15-19,326
2016,7,Horta-Guinardó,37,el Carmel,Female,25-29,910
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,70-74,267
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,15-19,562
2017,7,Horta-Guinardó,33,el Baix Guinardó,Female,60-64,908
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,80-84,127
2014,7,Horta-Guinardó,42,la Clota,Male,70-74,5
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,60-64,1065
2015,7,Horta-Guinardó,36,la Font d'en Fargues,Female,65-69,352
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,35-39,1452
2014,3,Sants-Montjuïc,17,Sants - Badal,Female,0-4,346
2014,3,Sants-Montjuïc,13,la Marina de Port,Male,10-14,585
2013,9,Sant Andreu,59,el Bon Pastor,Male,90-94,6
2016,10,Sant Martí,70,el Besòs i el Maresme,Female,65-69,450
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,65-69,229
2013,7,Horta-Guinardó,35,el Guinardó,Female,40-44,1418
2013,7,Horta-Guinardó,43,Horta,Male,0-4,520
2014,9,Sant Andreu,63,Navas,Male,25-29,618
2014,3,Sants-Montjuïc,17,Sants - Badal,Female,>=95,41
2015,8,Nou Barris,47,Can Peguera,Female,90-94,13
2017,2,Eixample,6,la Sagrada Família,Female,>=95,180
2014,8,Nou Barris,50,les Roquetes,Male,>=95,1
