Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2015,3,Sants-Montjuïc,15,Hostafrancs,Female,65-69,449
2017,8,Nou Barris,45,Porta,Male,25-29,621
2017,8,Nou Barris,45,Porta,Female,50-54,977
2014,2,Eixample,5,el Fort Pienc,Male,20-24,745
2014,6,Gràcia,30,la Salut,Male,30-34,514
2013,2,Eixample,5,el Fort Pienc,Male,75-79,514
2017,8,Nou Barris,54,Torre Baró,Female,10-14,90
2013,8,Nou Barris,48,la Guineueta,Female,85-89,252
2013,8,Nou Barris,46,el Turó de la Peira,Male,75-79,367
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,80-84,27
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,15-19,95
2017,6,Gràcia,31,la Vila de Gràcia,Female,70-74,913
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Female,75-79,500
2015,8,Nou Barris,47,Can Peguera,Female,25-29,61
2013,7,Horta-Guinardó,38,la Teixonera,Male,35-39,536
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,35-39,2395
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,25-29,699
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,55-59,937
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,5-9,259
2014,7,Horta-Guinardó,33,el Baix Guinardó,Female,75-79,786
2013,2,Eixample,5,el Fort Pienc,Male,85-89,233
2015,3,Sants-Montjuïc,11,el Poble Sec,Female,75-79,785
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Female,75-79,117
2017,8,Nou Barris,49,Canyelles,Male,45-49,196
2017,1,Ciutat Vella,1,el Raval,Male,55-59,1251
2017,7,Horta-Guinardó,40,Montbau,Female,20-24,111
2014,6,Gràcia,28,Vallcarca i els Penitents,Female,55-59,523
2015,2,Eixample,6,la Sagrada Família,Male,65-69,1201
2014,9,Sant Andreu,58,Baró de Viver,Female,10-14,73
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,35-39,2405
2014,10,Sant Martí,65,el Clot,Female,5-9,605
2014,8,Nou Barris,49,Canyelles,Female,50-54,247
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,75-79,714
2014,9,Sant Andreu,59,el Bon Pastor,Female,20-24,202
2016,4,Les Corts,19,les Corts,Female,55-59,1806
2013,1,Ciutat Vella,1,el Raval,Male,60-64,855
2016,7,Horta-Guinardó,33,el Baix Guinardó,Female,80-84,745
2015,10,Sant Martí,70,el Besòs i el Maresme,Male,>=95,8
2013,1,Ciutat Vella,1,el Raval,Female,20-24,1409
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,25-29,152
2016,10,Sant Martí,70,el Besòs i el Maresme,Female,25-29,673
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,5-9,717
2015,8,Nou Barris,51,Verdun,Female,40-44,533
2016,10,Sant Martí,71,Provençals del Poblenou,Female,30-34,774
2013,1,Ciutat Vella,2,el Barri Gòtic,Female,45-49,472
2017,10,Sant Martí,70,el Besòs i el Maresme,Female,90-94,129
2016,2,Eixample,5,el Fort Pienc,Female,70-74,814
2015,3,Sants-Montjuïc,15,Hostafrancs,Male,20-24,278
2014,7,Horta-Guinardó,40,Montbau,Female,>=95,24
2016,9,Sant Andreu,61,la Sagrera,Female,40-44,1069
2015,7,Horta-Guinardó,42,la Clota,Male,40-44,32
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,45-49,1065
2017,3,Sants-Montjuïc,13,la Marina de Port,Male,75-79,487
2014,2,Eixample,10,Sant Antoni,Male,65-69,850
2016,8,Nou Barris,54,Torre Baró,Male,85-89,3
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,80-84,307
2013,10,Sant Martí,68,el Poblenou,Male,35-39,1849
2013,8,Nou Barris,54,Torre Baró,Female,60-64,44
2015,8,Nou Barris,49,Canyelles,Female,70-74,185
2013,8,Nou Barris,55,Ciutat Meridiana,Female,50-54,214
2015,1,Ciutat Vella,3,la Barceloneta,Female,40-44,412
2014,5,Sarrià-Sant Gervasi,23,Sarrià,Male,50-54,625
2016,3,Sants-Montjuïc,16,la Bordeta,Male,30-34,681
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,35-39,714
2015,4,Les Corts,19,les Corts,Female,10-14,651
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,65-69,1109
2015,10,Sant Martí,73,la Verneda i la Pau,Male,15-19,602
2014,10,Sant Martí,68,el Poblenou,Female,60-64,744
2016,8,Nou Barris,53,la Trinitat Nova,Female,45-49,304
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Female,>=95,12
2017,7,Horta-Guinardó,40,Montbau,Male,>=95,9
