Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2014,8,Nou Barris,45,Porta,Female,30-34,904
2016,6,Gràcia,28,Vallcarca i els Penitents,Female,10-14,340
2014,9,Sant Andreu,60,Sant Andreu,Male,35-39,2516
2013,1,Ciutat Vella,1,el Raval,Male,5-9,985
2013,6,Gràcia,31,la Vila de Gràcia,Female,30-34,3138
2017,4,Les Corts,21,Pedralbes,Male,45-49,397
2015,2,Eixample,10,Sant Antoni,Male,50-54,1228
2015,10,Sant Martí,71,Provençals del Poblenou,Female,90-94,77
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,45-49,765
2017,7,Horta-Guinardó,38,la Teixonera,Female,60-64,340
2013,7,Horta-Guinardó,34,Can Baró,Male,60-64,180
2013,4,Les Corts,19,les Corts,Female,55-59,1878
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,65-69,386
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,70-74,22
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,55-59,23
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,45-49,636
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,80-84,38
2016,7,Horta-Guinardó,33,el Baix Guinardó,Male,50-54,830
2016,9,Sant Andreu,57,la Trinitat Vella,Female,50-54,250
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,85-89,38
2017,8,Nou Barris,55,Ciutat Meridiana,Male,70-74,165
2015,9,Sant Andreu,57,la Trinitat Vella,Male,35-39,584
2015,4,Les Corts,19,les Corts,Female,30-34,1603
2014,7,Horta-Guinardó,43,Horta,Female,40-44,1047
2017,1,Ciutat Vella,2,el Barri Gòtic,Female,70-74,241
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,15-19,541
2014,9,Sant Andreu,57,la Trinitat Vella,Female,70-74,176
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,70-74,767
2015,8,Nou Barris,52,la Prosperitat,Male,10-14,542
2013,10,Sant Martí,73,la Verneda i la Pau,Female,30-34,987
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,40-44,264
2017,8,Nou Barris,52,la Prosperitat,Female,80-84,720
2017,6,Gràcia,30,la Salut,Female,35-39,525
2014,7,Horta-Guinardó,40,Montbau,Female,15-19,114
2016,6,Gràcia,29,el Coll,Male,40-44,302
2015,4,Les Corts,19,les Corts,Male,0-4,962
2013,8,Nou Barris,49,Canyelles,Female,80-84,114
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,55-59,1109
2015,7,Horta-Guinardó,40,Montbau,Male,5-9,103
2013,8,Nou Barris,50,les Roquetes,Female,65-69,262
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,90-94,445
2014,8,Nou Barris,56,Vallbona,Female,85-89,22
2017,3,Sants-Montjuïc,15,Hostafrancs,Male,65-69,298
2015,2,Eixample,7,la Dreta de l'Eixample,Female,20-24,1045
2017,6,Gràcia,29,el Coll,Female,40-44,275
2013,8,Nou Barris,55,Ciutat Meridiana,Female,0-4,239
2013,3,Sants-Montjuïc,11,el Poble Sec,Female,30-34,2125
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,>=95,3
2013,8,Nou Barris,50,les Roquetes,Male,60-64,375
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,55-59,442
2015,7,Horta-Guinardó,42,la Clota,Male,60-64,9
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,45-49,163
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,45-49,1430
2016,9,Sant Andreu,58,Baró de Viver,Male,15-19,53
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,60-64,1028
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,90-94,106
2017,7,Horta-Guinardó,35,el Guinardó,Female,5-9,718
2016,8,Nou Barris,46,el Turó de la Peira,Female,20-24,381
2014,8,Nou Barris,47,Can Peguera,Female,80-84,91
2017,8,Nou Barris,45,Porta,Female,40-44,1103
2016,8,Nou Barris,54,Torre Baró,Male,15-19,76
2014,3,Sants-Montjuïc,11,el Poble Sec,Female,55-59,874
2014,8,Nou Barris,53,la Trinitat Nova,Male,15-19,134
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,80-84,78
2015,4,Les Corts,21,Pedralbes,Male,50-54,355
2015,6,Gràcia,31,la Vila de Gràcia,Male,40-44,2163
2013,6,Gràcia,31,la Vila de Gràcia,Male,20-24,1007
2017,8,Nou Barris,50,les Roquetes,Male,40-44,687
2014,7,Horta-Guinardó,40,Montbau,Female,60-64,93
2016,7,Horta-Guinardó,35,el Guinardó,Male,75-79,632
2014,7,Horta-Guinardó,38,la Teixonera,Female,20-24,255
2013,10,Sant Martí,70,el Besòs i el Maresme,Female,>=95,25
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,>=95,22
2016,6,Gràcia,30,la Salut,Male,15-19,174
2016,8,Nou Barris,55,Ciutat Meridiana,Female,90-94,19
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,35-39,873
2014,9,Sant Andreu,59,el Bon Pastor,Male,45-49,430
2017,10,Sant Martí,65,el Clot,Female,10-14,576
2016,10,Sant Martí,70,el Besòs i el Maresme,Male,20-24,652
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,40-44,1617
2013,3,Sants-Montjuïc,17,Sants - Badal,Male,75-79,321
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,80-84,162
2014,2,Eixample,6,la Sagrada Família,Male,60-64,1297
2017,8,Nou Barris,56,Vallbona,Male,15-19,15
