Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2013,2,Eixample,7,la Dreta de l'Eixample,Male,0-4,932
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,10-14,689
2015,10,Sant Martí,72,Sant Martí de Provençals,Male,90-94,81
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,70-74,173
2015,2,Eixample,6,la Sagrada Família,Female,20-24,1256
2013,8,Nou Barris,51,Verdun,Female,45-49,458
2017,8,Nou Barris,54,Torre Baró,Female,35-39,115
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,15-19,303
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,45-49,489
2017,6,Gràcia,28,Vallcarca i els Penitents,Male,5-9,372
2016,2,Eixample,5,el Fort Pienc,Female,50-54,1113
2016,3,Sants-Montjuïc,15,Hostafrancs,Female,55-59,593
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,0-4,736
2013,3,Sants-Montjuïc,16,la Bordeta,Female,35-39,725
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,10-14,504
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Female,5-9,82
2014,2,Eixample,5,el Fort Pienc,Female,35-39,1409
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,30-34,1600
2013,2,Eixample,7,la Dreta de l'Eixample,Female,40-44,1621
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,80-84,341
2013,7,Horta-Guinardó,33,el Baix Guinardó,Female,15-19,440
2017,3,Sants-Montjuïc,17,Sants - Badal,Female,>=95,41
2015,10,Sant Martí,68,el Poblenou,Female,15-19,568
2015,8,Nou Barris,50,les Roquetes,Female,65-69,477
2014,3,Sants-Montjuïc,15,Hostafrancs,Male,15-19,290
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,55-59,884
2014,7,Horta-Guinardó,33,el Baix Guinardó,Male,90-94,101
2013,3,Sants-Montjuïc,18,Sants,Female,55-59,1346
2013,3,Sants-Montjuïc,13,la Marina de Port,Female,80-84,639
2016,10,Sant Martí,65,el Clot,Male,5-9,614
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,35-39,791
2014,1,Ciutat Vella,2,el Barri Gòtic,Female,20-24,496
2016,2,Eixample,7,la Dreta de l'Eixample,Female,5-9,865
2016,10,Sant Martí,72,Sant Martí de Provençals,Female,40-44,1069
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,10-14,537
2013,9,Sant Andreu,60,Sant Andreu,Female,>=95,103
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,90-94,10
2017,9,Sant Andreu,62,el Congrés i els Indians,Male,50-54,501
2016,2,Eixample,7,la Dreta de l'Eixample,Male,65-69,1031
2015,7,Horta-Guinardó,40,Montbau,Male,80-84,112
2017,4,Les Corts,21,Pedralbes,Male,65-69,316
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,35-39,779
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,20-24,834
2015,8,Nou Barris,45,Porta,Female,80-84,768
2015,3,Sants-Montjuïc,16,la Bordeta,Male,0-4,359
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,80-84,227
2013,3,Sants-Montjuïc,15,Hostafrancs,Female,75-79,332
2013,8,Nou Barris,55,Ciutat Meridiana,Female,20-24,313
2013,2,Eixample,6,la Sagrada Família,Male,0-4,1006
2013,9,Sant Andreu,63,Navas,Male,55-59,650
2013,8,Nou Barris,48,la Guineueta,Female,60-64,465
2013,6,Gràcia,30,la Salut,Male,50-54,355
2017,2,Eixample,7,la Dreta de l'Eixample,Male,10-14,679
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,15-19,85
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,40-44,876
2014,10,Sant Martí,73,la Verneda i la Pau,Male,40-44,1067
2017,9,Sant Andreu,62,el Congrés i els Indians,Female,70-74,360
2017,2,Eixample,5,el Fort Pienc,Male,0-4,662
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,40-44,640
2013,6,Gràcia,29,el Coll,Male,90-94,11
2015,6,Gràcia,28,Vallcarca i els Penitents,Male,80-84,225
2014,8,Nou Barris,52,la Prosperitat,Female,60-64,595
2017,7,Horta-Guinardó,42,la Clota,Male,30-34,38
2016,10,Sant Martí,73,la Verneda i la Pau,Male,35-39,1018
2015,9,Sant Andreu,63,Navas,Male,10-14,459
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Male,30-34,865
2013,10,Sant Martí,68,el Poblenou,Male,60-64,527
2016,9,Sant Andreu,63,Navas,Female,80-84,536
2016,7,Horta-Guinardó,42,la Clota,Female,75-79,10
2015,3,Sants-Montjuïc,16,la Bordeta,Female,25-29,331
2014,8,Nou Barris,56,Vallbona,Female,40-44,30
2017,9,Sant Andreu,57,la Trinitat Vella,Male,>=95,3
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Female,>=95,60
