Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2017,8,Nou Barris,49,Canyelles,Male,5-9,130
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,30-34,752
2016,2,Eixample,6,la Sagrada Família,Female,60-64,1703
2017,9,Sant Andreu,60,Sant Andreu,Male,10-14,1232
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,65-69,990
2016,10,Sant Martí,73,la Verneda i la Pau,Female,75-79,866
2015,8,Nou Barris,50,les Roquetes,Female,30-34,670
2014,7,Horta-Guinardó,37,el Carmel,Female,90-94,138
2017,3,Sants-Montjuïc,17,Sants - Badal,Female,45-49,653
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,65-69,205
2015,8,Nou Barris,46,el Turó de la Peira,Male,65-69,172
2016,8,Nou Barris,53,la Trinitat Nova,Female,80-84,204
2014,2,Eixample,7,la Dreta de l'Eixample,Male,45-49,1502
2017,7,Horta-Guinardó,35,el Guinardó,Female,85-89,632
2015,6,Gràcia,29,el Coll,Male,80-84,82
2015,4,Les Corts,21,Pedralbes,Female,65-69,415
2014,7,Horta-Guinardó,33,el Baix Guinardó,Male,55-59,740
2014,10,Sant Martí,71,Provençals del Poblenou,Male,85-89,134
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,65-69,1211
2016,1,Ciutat Vella,2,el Barri Gòtic,Female,60-64,251
2014,10,Sant Martí,65,el Clot,Male,5-9,625
2015,9,Sant Andreu,60,Sant Andreu,Female,70-74,1441
2013,10,Sant Martí,70,el Besòs i el Maresme,Female,15-19,463
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,25-29,619
2015,8,Nou Barris,54,Torre Baró,Female,90-94,4
2014,7,Horta-Guinardó,38,la Teixonera,Male,90-94,17
2013,3,Sants-Montjuïc,16,la Bordeta,Female,55-59,724
2016,10,Sant Martí,70,el Besòs i el Maresme,Female,15-19,510
2013,1,Ciutat Vella,1,el Raval,Female,55-59,976
2014,7,Horta-Guinardó,35,el Guinardó,Female,5-9,673
2017,10,Sant Martí,72,Sant Martí de Provençals,Female,50-54,947
2015,9,Sant Andreu,61,la Sagrera,Male,20-24,536
2015,9,Sant Andreu,59,el Bon Pastor,Female,85-89,136
2014,9,Sant Andreu,57,la Trinitat Vella,Female,60-64,228
2013,9,Sant Andreu,57,la Trinitat Vella,Male,70-74,163
2013,7,Horta-Guinardó,37,el Carmel,Male,70-74,741
2016,1,Ciutat Vella,2,el Barri Gòtic,Female,25-29,826
2013,3,Sants-Montjuïc,11,el Poble Sec,Female,70-74,743
2016,3,Sants-Montjuïc,18,Sants,Female,0-4,787
2016,10,Sant Martí,65,el Clot,Female,5-9,477
2017,8,Nou Barris,49,Canyelles,Male,15-19,161
2014,8,Nou Barris,46,el Turó de la Peira,Male,0-4,301
2016,7,Horta-Guinardó,38,la Teixonera,Male,60-64,160
2013,9,Sant Andreu,61,la Sagrera,Male,30-34,1150
2016,9,Sant Andreu,60,Sant Andreu,Female,85-89,821
2014,2,Eixample,6,la Sagrada Família,Female,25-29,1904
2017,8,Nou Barris,51,Verdun,Male,25-29,339
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,10-14,142
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,0-4,247
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,45-49,27
2016,6,Gràcia,31,la Vila de Gràcia,Male,15-19,773
2014,7,Horta-Guinardó,43,Horta,Female,55-59,828
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,35-39,38
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Female,70-74,154
2017,10,Sant Martí,73,la Verneda i la Pau,Male,90-94,83
2014,6,Gràcia,31,la Vila de Gràcia,Male,70-74,749
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,5-9,1140
2013,8,Nou Barris,53,la Trinitat Nova,Male,35-39,329
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,90-94,188
2015,9,Sant Andreu,58,Baró de Viver,Female,10-14,39
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,55-59,994
2016,9,Sant Andreu,63,Navas,Male,70-74,504
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,45-49,295
2014,3,Sants-Montjuïc,17,Sants - Badal,Female,15-19,411
2016,10,Sant Martí,73,la Verneda i la Pau,Male,80-84,540
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,55-59,873
2013,3,Sants-Montjuïc,18,Sants,Female,5-9,570
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,75-79,1309
2013,3,Sants-Montjuïc,13,la Marina de Port,Female,15-19,695
2015,7,Horta-Guinardó,41,la Vall d'Hebron,Male,50-54,223
2017,8,Nou Barris,51,Verdun,Female,65-69,347
2017,8,Nou Barris,54,Torre Baró,Male,5-9,35
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Male,65-69,141
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,40-44,1174
2015,10,Sant Martí,72,Sant Martí de Provençals,Male,30-34,832
2016,8,Nou Barris,46,el Turó de la Peira,Male,45-49,471
2016,2,Eixample,10,Sant Antoni,Male,85-89,373
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Female,>=95,59
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,35-39,1728
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,70-74,337
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,35-39,188
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,20-24,267
