Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2017,10,Sant Martí,68,el Poblenou,Female,70-74,675
2016,1,Ciutat Vella,1,el Raval,Female,35-39,2081
2013,6,Gràcia,28,Vallcarca i els Penitents,Male,30-34,578
2015,6,Gràcia,30,la Salut,Female,20-24,311
2016,8,Nou Barris,53,la Trinitat Nova,Female,5-9,137
2015,3,Sants-Montjuïc,11,el Poble Sec,Male,80-84,488
2017,9,Sant Andreu,63,Navas,Female,65-69,798
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,65-69,1874
2015,3,Sants-Montjuïc,17,Sants - Badal,Male,35-39,1014
2015,7,Horta-Guinardó,37,el Carmel,Female,0-4,654
2015,6,Gràcia,30,la Salut,Male,20-24,308
2015,9,Sant Andreu,57,la Trinitat Vella,Male,70-74,166
2016,6,Gràcia,28,Vallcarca i els Penitents,Male,90-94,44
2015,9,Sant Andreu,60,Sant Andreu,Female,80-84,1201
2017,3,Sants-Montjuïc,17,Sants - Badal,Male,55-59,780
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,55-59,815
2016,10,Sant Martí,71,Provençals del Poblenou,Female,10-14,400
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Male,5-9,398
2017,9,Sant Andreu,58,Baró de Viver,Female,70-74,39
2014,3,Sants-Montjuïc,16,la Bordeta,Male,70-74,356
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,20-24,548
2013,6,Gràcia,31,la Vila de Gràcia,Male,35-39,2616
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,35-39,611
2016,7,Horta-Guinardó,37,el Carmel,Female,30-34,1126
2015,7,Horta-Guinardó,33,el Baix Guinardó,Female,>=95,65
2017,3,Sants-Montjuïc,16,la Bordeta,Male,5-9,354
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,20-24,745
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,10-14,712
2016,7,Horta-Guinardó,34,Can Baró,Male,50-54,332
2016,9,Sant Andreu,63,Navas,Male,20-24,306
2013,8,Nou Barris,47,Can Peguera,Male,45-49,74
2015,8,Nou Barris,54,Torre Baró,Female,10-14,81
2017,7,Horta-Guinardó,42,la Clota,Female,35-39,31
2016,10,Sant Martí,73,la Verneda i la Pau,Female,15-19,424
2016,7,Horta-Guinardó,37,el Carmel,Male,15-19,665
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,60-64,284
2016,8,Nou Barris,45,Porta,Female,45-49,930
2013,3,Sants-Montjuïc,18,Sants,Male,90-94,98
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,15-19,679
2013,3,Sants-Montjuïc,17,Sants - Badal,Female,75-79,588
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,40-44,839
2017,8,Nou Barris,55,Ciutat Meridiana,Female,>=95,9
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,15-19,672
2015,9,Sant Andreu,60,Sant Andreu,Male,20-24,1178
2015,9,Sant Andreu,59,el Bon Pastor,Male,75-79,186
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,35-39,221
2016,7,Horta-Guinardó,35,el Guinardó,Female,20-24,799
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,20-24,395
2015,10,Sant Martí,65,el Clot,Female,55-59,1062
2016,8,Nou Barris,56,Vallbona,Female,35-39,76
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,15-19,589
2014,10,Sant Martí,68,el Poblenou,Female,55-59,864
2015,6,Gràcia,30,la Salut,Male,10-14,267
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,0-4,376
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,80-84,182
2014,4,Les Corts,19,les Corts,Female,85-89,805
2015,8,Nou Barris,48,la Guineueta,Female,35-39,544
2014,9,Sant Andreu,57,la Trinitat Vella,Male,55-59,227
2015,8,Nou Barris,55,Ciutat Meridiana,Female,>=95,7
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,15-19,157
2016,9,Sant Andreu,58,Baró de Viver,Female,10-14,61
2017,8,Nou Barris,48,la Guineueta,Male,>=95,8
