Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2015,9,Sant Andreu,59,el Bon Pastor,Female,60-64,262
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,5-9,204
2017,2,Eixample,7,la Dreta de l'Eixample,Female,70-74,1073
2016,8,Nou Barris,51,Verdun,Female,30-34,456
2013,8,Nou Barris,53,la Trinitat Nova,Female,60-64,157
2013,3,Sants-Montjuïc,15,Hostafrancs,Female,25-29,568
2016,10,Sant Martí,70,el Besòs i el Maresme,Female,40-44,757
2017,3,Sants-Montjuïc,18,Sants,Female,60-64,1312
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,30-34,222
2014,10,Sant Martí,70,el Besòs i el Maresme,Male,60-64,543
2016,3,Sants-Montjuïc,13,la Marina de Port,Female,55-59,1086
2013,7,Horta-Guinardó,33,el Baix Guinardó,Female,25-29,868
2013,3,Sants-Montjuïc,15,Hostafrancs,Female,40-44,619
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,55-59,889
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,5-9,632
2015,7,Horta-Guinardó,37,el Carmel,Female,85-89,394
2014,1,Ciutat Vella,3,la Barceloneta,Female,65-69,305
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,35-39,1045
2014,10,Sant Martí,68,el Poblenou,Female,>=95,46
2013,10,Sant Martí,68,el Poblenou,Male,55-59,854
2017,6,Gràcia,30,la Salut,Female,50-54,417
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Male,0-4,125
2017,7,Horta-Guinardó,38,la Teixonera,Female,90-94,84
2016,10,Sant Martí,73,la Verneda i la Pau,Female,85-89,468
2016,9,Sant Andreu,58,Baró de Viver,Male,10-14,54
2016,8,Nou Barris,52,la Prosperitat,Male,80-84,506
2016,10,Sant Martí,68,el Poblenou,Male,70-74,496
2015,8,Nou Barris,52,la Prosperitat,Male,25-29,506
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,65-69,221
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,0-4,848
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,0-4,502
2014,3,Sants-Montjuïc,13,la Marina de Port,Female,10-14,720
2015,1,Ciutat Vella,2,el Barri Gòtic,Male,50-54,421
2013,1,Ciutat Vella,1,el Raval,Female,30-34,2496
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,5-9,677
2013,8,Nou Barris,47,Can Peguera,Male,50-54,85
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,80-84,234
2017,3,Sants-Montjuïc,13,la Marina de Port,Female,70-74,720
2014,6,Gràcia,28,Vallcarca i els Penitents,Female,35-39,657
2013,6,Gràcia,28,Vallcarca i els Penitents,Male,0-4,352
2016,8,Nou Barris,45,Porta,Female,55-59,707
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,0-4,171
2016,3,Sants-Montjuïc,15,Hostafrancs,Male,30-34,835
2015,6,Gràcia,29,el Coll,Female,65-69,230
2017,8,Nou Barris,55,Ciutat Meridiana,Male,65-69,203
2017,6,Gràcia,29,el Coll,Male,15-19,147
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Female,75-79,224
2017,8,Nou Barris,48,la Guineueta,Female,20-24,331
2014,8,Nou Barris,45,Porta,Male,90-94,66
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,>=95,4
2013,8,Nou Barris,54,Torre Baró,Female,55-59,46
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,90-94,160
2016,7,Horta-Guinardó,40,Montbau,Female,65-69,82
2017,8,Nou Barris,48,la Guineueta,Female,50-54,583
2013,6,Gràcia,29,el Coll,Female,75-79,166
2017,8,Nou Barris,55,Ciutat Meridiana,Female,30-34,362
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,90-94,106
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Female,85-89,69
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Female,30-34,669
2013,9,Sant Andreu,60,Sant Andreu,Male,15-19,1134
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,75-79,576
2017,8,Nou Barris,48,la Guineueta,Male,40-44,579
2017,6,Gràcia,30,la Salut,Female,>=95,56
2016,9,Sant Andreu,60,Sant Andreu,Male,>=95,25
2015,1,Ciutat Vella,3,la Barceloneta,Male,>=95,6
