Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2017,8,Nou Barris,56,Vallbona,Male,90-94,3
2016,8,Nou Barris,56,Vallbona,Female,65-69,16
2015,10,Sant Martí,72,Sant Martí de Provençals,Male,25-29,652
2014,2,Eixample,7,la Dreta de l'Eixample,Male,50-54,1322
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,40-44,535
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,>=95,6
2014,8,Nou Barris,49,Canyelles,Male,40-44,248
2016,6,Gràcia,28,Vallcarca i els Penitents,Female,40-44,687
2015,7,Horta-Guinardó,34,Can Baró,Female,5-9,180
2014,8,Nou Barris,53,la Trinitat Nova,Female,85-89,140
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,65-69,377
2015,4,Les Corts,19,les Corts,Female,45-49,1502
2013,10,Sant Martí,65,el Clot,Male,85-89,157
2013,10,Sant Martí,68,el Poblenou,Female,20-24,602
2016,1,Ciutat Vella,2,el Barri Gòtic,Female,65-69,264
2015,7,Horta-Guinardó,37,el Carmel,Female,20-24,567
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Male,30-34,859
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,55-59,877
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,10-14,176
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,20-24,743
2016,8,Nou Barris,45,Porta,Male,55-59,668
2014,10,Sant Martí,73,la Verneda i la Pau,Male,35-39,1127
2013,3,Sants-Montjuïc,16,la Bordeta,Female,0-4,365
2016,3,Sants-Montjuïc,15,Hostafrancs,Male,55-59,476
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,70-74,284
2013,7,Horta-Guinardó,35,el Guinardó,Male,0-4,613
2017,2,Eixample,5,el Fort Pienc,Male,50-54,1027
2015,9,Sant Andreu,58,Baró de Viver,Male,25-29,76
2013,9,Sant Andreu,61,la Sagrera,Male,60-64,989
2016,8,Nou Barris,54,Torre Baró,Female,80-84,18
2015,3,Sants-Montjuïc,16,la Bordeta,Female,50-54,745
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,30-34,518
2013,7,Horta-Guinardó,43,Horta,Female,40-44,1050
2014,3,Sants-Montjuïc,13,la Marina de Port,Female,5-9,729
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,0-4,186
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,35-39,553
2017,3,Sants-Montjuïc,13,la Marina de Port,Male,85-89,247
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,20-24,763
2016,7,Horta-Guinardó,38,la Teixonera,Female,20-24,205
2014,9,Sant Andreu,60,Sant Andreu,Female,80-84,1182
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,80-84,528
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,60-64,153
2015,9,Sant Andreu,63,Navas,Male,15-19,437
2013,3,Sants-Montjuïc,13,la Marina de Port,Female,65-69,769
2015,8,Nou Barris,54,Torre Baró,Male,20-24,86
2015,10,Sant Martí,71,Provençals del Poblenou,Male,65-69,462
2014,8,Nou Barris,50,les Roquetes,Male,85-89,41
2017,2,Eixample,5,el Fort Pienc,Female,80-84,712
2015,10,Sant Martí,71,Provençals del Poblenou,Male,25-29,592
2016,10,Sant Martí,68,el Poblenou,Male,15-19,521
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,35-39,794
2014,7,Horta-Guinardó,35,el Guinardó,Male,85-89,300
2014,7,Horta-Guinardó,34,Can Baró,Female,30-34,314
2013,8,Nou Barris,49,Canyelles,Female,10-14,125
2013,7,Horta-Guinardó,42,la Clota,Female,75-79,13
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,45-49,976
2014,6,Gràcia,31,la Vila de Gràcia,Male,75-79,678
2016,8,Nou Barris,53,la Trinitat Nova,Male,15-19,136
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Female,60-64,570
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,75-79,968
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,70-74,1253
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,>=95,9
2014,9,Sant Andreu,57,la Trinitat Vella,Male,30-34,480
2014,8,Nou Barris,53,la Trinitat Nova,Male,55-59,231
2014,10,Sant Martí,68,el Poblenou,Male,>=95,13
2017,7,Horta-Guinardó,43,Horta,Female,>=95,81
