Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2016,7,Horta-Guinardó,33,el Baix Guinardó,Male,70-74,530
2014,7,Horta-Guinardó,34,Can Baró,Female,70-74,231
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,0-4,272
2017,3,Sants-Montjuïc,16,la Bordeta,Male,50-54,514
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,60-64,391
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,20-24,127
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,75-79,208
2016,8,Nou Barris,48,la Guineueta,Male,5-9,314
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,10-14,472
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,0-4,742
2015,5,Sarrià-Sant Gervasi,23,Sarrià,Female,0-4,695
2014,9,Sant Andreu,61,la Sagrera,Female,85-89,441
2017,9,Sant Andreu,60,Sant Andreu,Male,80-84,580
2017,3,Sants-Montjuïc,15,Hostafrancs,Female,35-39,695
2016,9,Sant Andreu,62,el Congrés i els Indians,Male,85-89,192
2013,8,Nou Barris,53,la Trinitat Nova,Female,20-24,200
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,90-94,175
2015,2,Eixample,10,Sant Antoni,Female,0-4,673
2015,10,Sant Martí,65,el Clot,Female,80-84,505
2013,2,Eixample,7,la Dreta de l'Eixample,Male,90-94,134
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,90-94,14
2014,2,Eixample,10,Sant Antoni,Female,40-44,1387
2016,10,Sant Martí,73,la Verneda i la Pau,Male,55-59,841
2013,8,Nou Barris,53,la Trinitat Nova,Female,25-29,223
2014,7,Horta-Guinardó,35,el Guinardó,Male,25-29,989
2014,8,Nou Barris,52,la Prosperitat,Female,35-39,1109
2014,7,Horta-Guinardó,35,el Guinardó,Male,5-9,731
2015,8,Nou Barris,53,la Trinitat Nova,Male,90-94,16
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,50-54,1323
2017,9,Sant Andreu,58,Baró de Viver,Male,60-64,75
2017,7,Horta-Guinardó,42,la Clota,Male,5-9,10
2014,8,Nou Barris,55,Ciutat Meridiana,Female,25-29,337
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,55-59,1493
2016,10,Sant Martí,73,la Verneda i la Pau,Male,10-14,611
2016,7,Horta-Guinardó,38,la Teixonera,Female,35-39,451
2015,7,Horta-Guinardó,37,el Carmel,Female,35-39,1345
2014,2,Eixample,7,la Dreta de l'Eixample,Male,55-59,1233
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,30-34,2456
2017,3,Sants-Montjuïc,11,el Poble Sec,Female,10-14,740
2016,2,Eixample,5,el Fort Pienc,Male,30-34,1059
2015,7,Horta-Guinardó,42,la Clota,Female,40-44,5
2014,10,Sant Martí,68,el Poblenou,Female,25-29,781
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,10-14,364
2014,6,Gràcia,30,la Salut,Female,55-59,510
2014,3,Sants-Montjuïc,17,Sants - Badal,Male,85-89,192
2017,10,Sant Martí,71,Provençals del Poblenou,Male,50-54,773
2015,1,Ciutat Vella,3,la Barceloneta,Female,75-79,359
2015,3,Sants-Montjuïc,11,el Poble Sec,Male,5-9,797
2014,7,Horta-Guinardó,34,Can Baró,Male,75-79,146
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,80-84,582
2013,10,Sant Martí,68,el Poblenou,Male,85-89,213
2016,1,Ciutat Vella,1,el Raval,Female,10-14,810
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,0-4,20
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Female,75-79,165
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,40-44,24
2015,6,Gràcia,31,la Vila de Gràcia,Female,0-4,1063
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,60-64,21
2017,3,Sants-Montjuïc,18,Sants,Male,>=95,28
2017,2,Eixample,5,el Fort Pienc,Male,5-9,537
2016,3,Sants-Montjuïc,11,el Poble Sec,Male,85-89,279
2013,1,Ciutat Vella,1,el Raval,Male,45-49,2034
2015,3,Sants-Montjuïc,15,Hostafrancs,Female,>=95,33
2016,8,Nou Barris,48,la Guineueta,Female,>=95,24
