Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2016,7,Horta-Guinardó,40,Montbau,Female,85-89,155
2015,10,Sant Martí,68,el Poblenou,Male,60-64,700
2017,8,Nou Barris,49,Canyelles,Female,>=95,6
2016,7,Horta-Guinardó,37,el Carmel,Male,50-54,1081
2014,9,Sant Andreu,58,Baró de Viver,Male,35-39,104
2014,2,Eixample,5,el Fort Pienc,Male,40-44,1209
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,30-34,1325
2016,8,Nou Barris,53,la Trinitat Nova,Female,70-74,128
2017,1,Ciutat Vella,2,el Barri Gòtic,Male,90-94,24
2016,2,Eixample,10,Sant Antoni,Female,10-14,606
2016,8,Nou Barris,52,la Prosperitat,Male,0-4,557
2015,2,Eixample,5,el Fort Pienc,Female,25-29,1209
2017,7,Horta-Guinardó,43,Horta,Male,70-74,659
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,50-54,1550
2017,4,Les Corts,21,Pedralbes,Female,5-9,285
2016,8,Nou Barris,55,Ciutat Meridiana,Male,30-34,352
2016,3,Sants-Montjuïc,16,la Bordeta,Male,75-79,318
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,10-14,262
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,85-89,459
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,35-39,781
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,65-69,905
2015,6,Gràcia,28,Vallcarca i els Penitents,Female,70-74,484
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,5-9,518
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,90-94,506
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,>=95,7
2014,3,Sants-Montjuïc,11,el Poble Sec,Male,60-64,854
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,80-84,152
2014,8,Nou Barris,53,la Trinitat Nova,Female,20-24,203
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,30-34,1537
2014,9,Sant Andreu,57,la Trinitat Vella,Female,55-59,205
2016,8,Nou Barris,51,Verdun,Male,>=95,7
2014,8,Nou Barris,45,Porta,Male,50-54,703
2013,7,Horta-Guinardó,35,el Guinardó,Female,55-59,1217
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,10-14,736
2015,8,Nou Barris,56,Vallbona,Female,15-19,24
2017,8,Nou Barris,50,les Roquetes,Male,90-94,19
2017,1,Ciutat Vella,3,la Barceloneta,Male,40-44,742
2017,6,Gràcia,29,el Coll,Male,80-84,73
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,30-34,2516
2016,9,Sant Andreu,58,Baró de Viver,Female,5-9,40
2017,2,Eixample,6,la Sagrada Família,Male,75-79,707
2015,7,Horta-Guinardó,42,la Clota,Male,10-14,5
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,75-79,168
2017,7,Horta-Guinardó,42,la Clota,Male,45-49,14
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,90-94,175
2017,1,Ciutat Vella,3,la Barceloneta,Female,20-24,421
2013,1,Ciutat Vella,3,la Barceloneta,Male,15-19,195
2016,2,Eixample,6,la Sagrada Família,Female,15-19,883
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,0-4,151
2015,7,Horta-Guinardó,41,la Vall d'Hebron,Female,80-84,92
2014,2,Eixample,6,la Sagrada Família,Female,20-24,1172
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,90-94,31
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,50-54,1847
2014,8,Nou Barris,47,Can Peguera,Male,25-29,58
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,10-14,352
2015,8,Nou Barris,46,el Turó de la Peira,Male,>=95,11
2014,7,Horta-Guinardó,42,la Clota,Male,85-89,5
2013,7,Horta-Guinardó,37,el Carmel,Female,60-64,1035
2017,3,Sants-Montjuïc,17,Sants - Badal,Male,20-24,592
