Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,0-4,430
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,80-84,795
2015,2,Eixample,6,la Sagrada Família,Male,20-24,1140
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,70-74,233
2016,3,Sants-Montjuïc,13,la Marina de Port,Female,35-39,1162
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Male,65-69,570
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,45-49,396
2016,3,Sants-Montjuïc,17,Sants - Badal,Female,80-84,567
2013,8,Nou Barris,52,la Prosperitat,Male,30-34,1026
2016,2,Eixample,7,la Dreta de l'Eixample,Female,80-84,991
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,30-34,252
2014,2,Eixample,5,el Fort Pienc,Male,80-84,444
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,70-74,442
2014,3,Sants-Montjuïc,16,la Bordeta,Female,5-9,341
2017,9,Sant Andreu,57,la Trinitat Vella,Male,40-44,512
2017,10,Sant Martí,71,Provençals del Poblenou,Male,55-59,692
2017,8,Nou Barris,54,Torre Baró,Female,50-54,84
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,25-29,958
2016,10,Sant Martí,65,el Clot,Male,30-34,1011
2017,8,Nou Barris,50,les Roquetes,Female,30-34,605
2016,10,Sant Martí,72,Sant Martí de Provençals,Female,25-29,616
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,75-79,165
2014,2,Eixample,10,Sant Antoni,Male,25-29,1293
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,40-44,757
2014,6,Gràcia,31,la Vila de Gràcia,Female,65-69,1286
2015,3,Sants-Montjuïc,16,la Bordeta,Female,35-39,575
2014,3,Sants-Montjuïc,15,Hostafrancs,Male,60-64,338
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,>=95,28
2015,8,Nou Barris,51,Verdun,Female,65-69,379
2014,2,Eixample,5,el Fort Pienc,Female,75-79,748
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,45-49,1408
2014,6,Gràcia,30,la Salut,Female,40-44,364
2017,8,Nou Barris,50,les Roquetes,Female,25-29,420
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,40-44,1603
2014,1,Ciutat Vella,1,el Raval,Male,20-24,1811
2013,7,Horta-Guinardó,40,Montbau,Male,70-74,105
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,60-64,1412
2016,1,Ciutat Vella,1,el Raval,Female,>=95,71
2015,8,Nou Barris,49,Canyelles,Female,15-19,102
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,60-64,1096
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,35-39,408
2015,10,Sant Martí,71,Provençals del Poblenou,Female,70-74,415
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,80-84,228
2013,10,Sant Martí,71,Provençals del Poblenou,Male,70-74,235
2014,8,Nou Barris,47,Can Peguera,Male,45-49,71
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Male,85-89,64
2017,9,Sant Andreu,60,Sant Andreu,Female,30-34,1884
2017,3,Sants-Montjuïc,16,la Bordeta,Male,60-64,568
2016,6,Gràcia,31,la Vila de Gràcia,Male,75-79,629
2014,8,Nou Barris,47,Can Peguera,Male,>=95,0
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Male,85-89,194
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,40-44,1033
2015,8,Nou Barris,56,Vallbona,Male,70-74,18
2015,6,Gràcia,30,la Salut,Male,85-89,103
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,20-24,1440
2016,8,Nou Barris,50,les Roquetes,Male,50-54,384
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,80-84,342
2013,9,Sant Andreu,62,el Congrés i els Indians,Female,65-69,365
2016,1,Ciutat Vella,3,la Barceloneta,Male,10-14,215
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Male,20-24,134
2013,10,Sant Martí,68,el Poblenou,Male,>=95,10
2016,10,Sant Martí,70,el Besòs i el Maresme,Male,30-34,953
2014,3,Sants-Montjuïc,17,Sants - Badal,Male,75-79,377
2015,7,Horta-Guinardó,42,la Clota,Female,70-74,8
2015,10,Sant Martí,68,el Poblenou,Male,15-19,370
2017,9,Sant Andreu,59,el Bon Pastor,Female,40-44,661
2016,2,Eixample,10,Sant Antoni,Female,45-49,1402
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,15-19,489
2017,8,Nou Barris,50,les Roquetes,Female,85-89,186
