Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2014,1,Ciutat Vella,1,el Raval,Female,40-44,1817
2017,9,Sant Andreu,63,Navas,Male,90-94,58
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,75-79,258
2015,7,Horta-Guinardó,42,la Clota,Male,35-39,18
2015,2,Eixample,6,la Sagrada Família,Male,70-74,971
2017,2,Eixample,5,el Fort Pienc,Female,0-4,635
2013,8,Nou Barris,48,la Guineueta,Female,65-69,647
2014,3,Sants-Montjuïc,16,la Bordeta,Male,45-49,640
2013,4,Les Corts,21,Pedralbes,Male,30-34,252
2017,7,Horta-Guinardó,37,el Carmel,Female,50-54,1147
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,55-59,1250
2015,2,Eixample,5,el Fort Pienc,Female,80-84,707
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,45-49,1347
2017,7,Horta-Guinardó,33,el Baix Guinardó,Female,30-34,785
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,5-9,83
2015,2,Eixample,6,la Sagrada Família,Female,90-94,536
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Female,30-34,695
2016,7,Horta-Guinardó,43,Horta,Female,55-59,690
2015,10,Sant Martí,70,el Besòs i el Maresme,Male,20-24,527
2014,6,Gràcia,28,Vallcarca i els Penitents,Male,60-64,372
2013,2,Eixample,5,el Fort Pienc,Female,70-74,727
2013,3,Sants-Montjuïc,15,Hostafrancs,Female,35-39,698
2017,9,Sant Andreu,63,Navas,Male,55-59,656
2017,2,Eixample,10,Sant Antoni,Female,15-19,688
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Female,10-14,108
2015,8,Nou Barris,53,la Trinitat Nova,Male,80-84,93
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,5-9,149
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,0-4,441
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,10-14,571
2013,2,Eixample,10,Sant Antoni,Male,60-64,983
2017,9,Sant Andreu,61,la Sagrera,Male,50-54,720
2015,8,Nou Barris,46,el Turó de la Peira,Female,70-74,359
2015,3,Sants-Montjuïc,17,Sants - Badal,Female,10-14,414
2014,9,Sant Andreu,59,el Bon Pastor,Male,85-89,83
2016,7,Horta-Guinardó,38,la Teixonera,Female,55-59,380
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,90-94,78
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,0-4,414
2016,2,Eixample,6,la Sagrada Família,Female,40-44,1965
2015,4,Les Corts,19,les Corts,Male,80-84,713
2013,3,Sants-Montjuïc,16,la Bordeta,Male,15-19,291
2015,1,Ciutat Vella,2,el Barri Gòtic,Female,35-39,749
2013,10,Sant Martí,73,la Verneda i la Pau,Female,10-14,536
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,35-39,1665
2014,7,Horta-Guinardó,38,la Teixonera,Female,30-34,405
2016,8,Nou Barris,53,la Trinitat Nova,Female,20-24,156
2016,3,Sants-Montjuïc,11,el Poble Sec,Female,10-14,705
2015,8,Nou Barris,49,Canyelles,Female,30-34,155
2013,1,Ciutat Vella,3,la Barceloneta,Female,45-49,492
2016,4,Les Corts,19,les Corts,Female,10-14,817
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Male,40-44,324
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,20-24,703
2015,8,Nou Barris,48,la Guineueta,Male,85-89,163
2013,8,Nou Barris,55,Ciutat Meridiana,Female,45-49,364
2013,7,Horta-Guinardó,35,el Guinardó,Male,75-79,679
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,75-79,914
2013,8,Nou Barris,54,Torre Baró,Female,80-84,18
2016,10,Sant Martí,68,el Poblenou,Female,75-79,418
2014,10,Sant Martí,72,Sant Martí de Provençals,Female,25-29,694
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,15-19,663
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,>=95,83
2014,6,Gràcia,30,la Salut,Male,0-4,223
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,>=95,95
2014,9,Sant Andreu,62,el Congrés i els Indians,Male,>=95,13
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,>=95,26
