Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2013,10,Sant Martí,70,el Besòs i el Maresme,Male,55-59,709
2013,7,Horta-Guinardó,38,la Teixonera,Female,10-14,241
2014,10,Sant Martí,70,el Besòs i el Maresme,Male,20-24,699
2014,2,Eixample,7,la Dreta de l'Eixample,Female,55-59,1531
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,50-54,441
2017,7,Horta-Guinardó,43,Horta,Female,55-59,908
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,85-89,130
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,>=95,44
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,50-54,437
2015,3,Sants-Montjuïc,11,el Poble Sec,Male,55-59,1081
2014,10,Sant Martí,71,Provençals del Poblenou,Male,25-29,467
2017,3,Sants-Montjuïc,16,la Bordeta,Female,10-14,296
2015,3,Sants-Montjuïc,16,la Bordeta,Male,75-79,308
2017,10,Sant Martí,71,Provençals del Poblenou,Male,65-69,482
2015,8,Nou Barris,52,la Prosperitat,Female,90-94,159
2017,3,Sants-Montjuïc,13,la Marina de Port,Male,45-49,1249
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,90-94,99
2017,8,Nou Barris,48,la Guineueta,Male,30-34,350
2017,7,Horta-Guinardó,34,Can Baró,Female,50-54,284
2016,7,Horta-Guinardó,38,la Teixonera,Male,90-94,22
2016,8,Nou Barris,52,la Prosperitat,Female,55-59,766
2017,9,Sant Andreu,61,la Sagrera,Female,55-59,879
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,50-54,447
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,25-29,473
2014,8,Nou Barris,48,la Guineueta,Male,85-89,166
2013,4,Les Corts,19,les Corts,Female,5-9,870
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,20-24,758
2015,7,Horta-Guinardó,37,el Carmel,Female,15-19,508
2017,2,Eixample,5,el Fort Pienc,Male,30-34,1290
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Female,20-24,649
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,15-19,207
2017,10,Sant Martí,73,la Verneda i la Pau,Male,20-24,684
2015,9,Sant Andreu,57,la Trinitat Vella,Female,25-29,284
2016,7,Horta-Guinardó,38,la Teixonera,Male,80-84,163
2013,7,Horta-Guinardó,42,la Clota,Female,10-14,6
2015,8,Nou Barris,49,Canyelles,Male,>=95,3
2017,9,Sant Andreu,63,Navas,Female,25-29,659
2015,1,Ciutat Vella,1,el Raval,Female,50-54,1293
2013,3,Sants-Montjuïc,13,la Marina de Port,Male,55-59,898
2013,9,Sant Andreu,58,Baró de Viver,Female,90-94,11
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,75-79,361
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,55-59,217
2015,9,Sant Andreu,61,la Sagrera,Female,20-24,672
2014,8,Nou Barris,52,la Prosperitat,Male,75-79,647
2014,8,Nou Barris,51,Verdun,Female,75-79,353
2017,6,Gràcia,31,la Vila de Gràcia,Female,60-64,1349
2014,9,Sant Andreu,63,Navas,Female,15-19,329
2013,8,Nou Barris,49,Canyelles,Female,20-24,169
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,80-84,548
2016,8,Nou Barris,45,Porta,Male,70-74,585
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Male,5-9,247
2013,1,Ciutat Vella,1,el Raval,Male,85-89,207
2017,9,Sant Andreu,60,Sant Andreu,Female,>=95,133
2015,6,Gràcia,30,la Salut,Male,35-39,408
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,0-4,351
2013,9,Sant Andreu,61,la Sagrera,Male,40-44,972
2017,8,Nou Barris,47,Can Peguera,Male,60-64,55
2015,10,Sant Martí,72,Sant Martí de Provençals,Male,80-84,350
2014,10,Sant Martí,71,Provençals del Poblenou,Male,40-44,844
2014,10,Sant Martí,68,el Poblenou,Female,65-69,743
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Male,75-79,460
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,45-49,275
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,35-39,817
2017,7,Horta-Guinardó,38,la Teixonera,Female,65-69,354
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Female,35-39,311
2015,8,Nou Barris,53,la Trinitat Nova,Male,>=95,3
2015,3,Sants-Montjuïc,11,el Poble Sec,Male,75-79,502
2017,10,Sant Martí,73,la Verneda i la Pau,Female,35-39,1004
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,40-44,1220
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,>=95,33
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,65-69,35
2015,3,Sants-Montjuïc,17,Sants - Badal,Male,25-29,845
2013,8,Nou Barris,47,Can Peguera,Male,30-34,66
2014,8,Nou Barris,47,Can Peguera,Male,20-24,41
2016,8,Nou Barris,48,la Guineueta,Male,35-39,396
2016,7,Horta-Guinardó,33,el Baix Guinardó,Female,25-29,848
2016,10,Sant Martí,71,Provençals del Poblenou,Male,>=95,2
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Female,70-74,202
2015,6,Gràcia,31,la Vila de Gràcia,Female,>=95,168
