Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2017,3,Sants-Montjuïc,15,Hostafrancs,Male,80-84,185
2017,10,Sant Martí,68,el Poblenou,Female,65-69,728
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,45-49,1257
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,5-9,144
2017,3,Sants-Montjuïc,17,Sants - Badal,Female,50-54,902
2013,1,Ciutat Vella,3,la Barceloneta,Male,10-14,258
2013,9,Sant Andreu,63,Navas,Female,85-89,356
2013,8,Nou Barris,45,Porta,Male,5-9,494
2013,1,Ciutat Vella,3,la Barceloneta,Male,50-54,496
2016,6,Gràcia,31,la Vila de Gràcia,Female,55-59,1536
2013,8,Nou Barris,55,Ciutat Meridiana,Female,70-74,248
2013,10,Sant Martí,72,Sant Martí de Provençals,Female,90-94,171
2017,3,Sants-Montjuïc,18,Sants,Male,85-89,377
2016,2,Eixample,7,la Dreta de l'Eixample,Male,40-44,1744
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,20-24,231
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,25-29,222
2016,7,Horta-Guinardó,42,la Clota,Male,20-24,10
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,70-74,671
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,20-24,21
2017,3,Sants-Montjuïc,16,la Bordeta,Female,60-64,684
2016,8,Nou Barris,46,el Turó de la Peira,Male,35-39,462
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,15-19,134
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,50-54,493
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,25-29,1353
2013,9,Sant Andreu,62,el Congrés i els Indians,Female,70-74,293
2013,1,Ciutat Vella,3,la Barceloneta,Female,90-94,123
2017,4,Les Corts,19,les Corts,Male,70-74,1245
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,20-24,88
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,30-34,1940
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,75-79,221
2016,9,Sant Andreu,59,el Bon Pastor,Female,25-29,244
2013,6,Gràcia,29,el Coll,Male,5-9,154
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,60-64,408
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,5-9,532
2015,8,Nou Barris,50,les Roquetes,Female,75-79,288
2015,7,Horta-Guinardó,43,Horta,Male,90-94,78
2017,7,Horta-Guinardó,37,el Carmel,Female,75-79,795
2013,2,Eixample,10,Sant Antoni,Male,>=95,24
2013,9,Sant Andreu,57,la Trinitat Vella,Male,15-19,293
2017,2,Eixample,10,Sant Antoni,Male,70-74,589
2017,2,Eixample,6,la Sagrada Família,Female,5-9,846
2016,3,Sants-Montjuïc,13,la Marina de Port,Male,80-84,470
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,55-59,429
2014,8,Nou Barris,56,Vallbona,Female,20-24,20
2013,9,Sant Andreu,63,Navas,Female,0-4,298
2015,5,Sarrià-Sant Gervasi,23,Sarrià,Female,85-89,371
2017,2,Eixample,7,la Dreta de l'Eixample,Male,90-94,150
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,75-79,849
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,15-19,692
2015,8,Nou Barris,50,les Roquetes,Female,40-44,494
2017,8,Nou Barris,55,Ciutat Meridiana,Female,80-84,183
2014,10,Sant Martí,70,el Besòs i el Maresme,Female,5-9,534
2017,9,Sant Andreu,61,la Sagrera,Female,25-29,903
2015,9,Sant Andreu,59,el Bon Pastor,Male,85-89,80
2016,6,Gràcia,30,la Salut,Male,30-34,400
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,20-24,1294
2014,1,Ciutat Vella,3,la Barceloneta,Male,85-89,96
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,85-89,329
2013,6,Gràcia,31,la Vila de Gràcia,Male,30-34,2831
2016,10,Sant Martí,71,Provençals del Poblenou,Male,85-89,140
2014,8,Nou Barris,48,la Guineueta,Female,80-84,344
2014,8,Nou Barris,46,el Turó de la Peira,Female,45-49,486
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,35-39,1020
2017,9,Sant Andreu,63,Navas,Female,50-54,874
2015,8,Nou Barris,51,Verdun,Male,45-49,361
2016,8,Nou Barris,56,Vallbona,Male,0-4,22
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,15-19,315
2017,9,Sant Andreu,58,Baró de Viver,Male,40-44,102
2014,10,Sant Martí,68,el Poblenou,Female,50-54,1105
2016,4,Les Corts,19,les Corts,Male,5-9,938
2015,9,Sant Andreu,59,el Bon Pastor,Female,40-44,615
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Male,70-74,216
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Male,>=95,22
2016,8,Nou Barris,45,Porta,Male,45-49,922
2016,1,Ciutat Vella,2,el Barri Gòtic,Female,15-19,156
2013,8,Nou Barris,56,Vallbona,Male,50-54,31
2016,7,Horta-Guinardó,35,el Guinardó,Female,>=95,105
