Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2015,8,Nou Barris,55,Ciutat Meridiana,Male,0-4,295
2015,2,Eixample,5,el Fort Pienc,Male,55-59,967
2015,3,Sants-Montjuïc,17,Sants - Badal,Male,>=95,5
2013,10,Sant Martí,65,el Clot,Female,55-59,1031
2016,10,Sant Martí,65,el Clot,Male,40-44,1065
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,85-89,333
2015,6,Gràcia,28,Vallcarca i els Penitents,Female,60-64,511
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,75-79,584
2014,1,Ciutat Vella,3,la Barceloneta,Female,35-39,682
2013,6,Gràcia,31,la Vila de Gràcia,Male,90-94,135
2016,9,Sant Andreu,58,Baró de Viver,Male,45-49,94
2014,1,Ciutat Vella,3,la Barceloneta,Female,85-89,270
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Male,5-9,648
2014,3,Sants-Montjuïc,17,Sants - Badal,Male,65-69,628
2013,8,Nou Barris,52,la Prosperitat,Female,75-79,828
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,85-89,58
2016,1,Ciutat Vella,1,el Raval,Female,75-79,600
2014,6,Gràcia,29,el Coll,Male,50-54,263
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,25-29,28
2014,6,Gràcia,31,la Vila de Gràcia,Female,75-79,921
2015,8,Nou Barris,48,la Guineueta,Female,20-24,308
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,55-59,377
2014,3,Sants-Montjuïc,11,el Poble Sec,Male,5-9,761
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Female,75-79,514
2017,2,Eixample,10,Sant Antoni,Female,30-34,1364
2017,1,Ciutat Vella,2,el Barri Gòtic,Female,10-14,182
2015,10,Sant Martí,70,el Besòs i el Maresme,Female,75-79,568
2017,8,Nou Barris,51,Verdun,Male,20-24,240
2016,6,Gràcia,30,la Salut,Male,90-94,39
2016,8,Nou Barris,54,Torre Baró,Female,20-24,86
2014,8,Nou Barris,53,la Trinitat Nova,Male,45-49,167
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Female,50-54,890
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,80-84,75
2013,2,Eixample,7,la Dreta de l'Eixample,Female,85-89,909
2017,7,Horta-Guinardó,33,el Baix Guinardó,Female,55-59,774
2016,8,Nou Barris,53,la Trinitat Nova,Female,65-69,145
2014,10,Sant Martí,73,la Verneda i la Pau,Male,10-14,500
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,10-14,230
2017,9,Sant Andreu,60,Sant Andreu,Male,70-74,1322
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,50-54,580
2013,8,Nou Barris,50,les Roquetes,Female,75-79,284
2017,1,Ciutat Vella,2,el Barri Gòtic,Female,45-49,451
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Male,30-34,248
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,30-34,770
2013,8,Nou Barris,54,Torre Baró,Male,90-94,0
2013,8,Nou Barris,48,la Guineueta,Male,90-94,36
2014,9,Sant Andreu,57,la Trinitat Vella,Female,90-94,30
2016,8,Nou Barris,49,Canyelles,Male,40-44,236
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,60-64,349
2014,7,Horta-Guinardó,40,Montbau,Male,10-14,81
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,35-39,1490
2016,7,Horta-Guinardó,43,Horta,Male,20-24,631
2015,2,Eixample,6,la Sagrada Família,Male,30-34,1741
2017,10,Sant Martí,70,el Besòs i el Maresme,Female,85-89,378
2017,3,Sants-Montjuïc,16,la Bordeta,Female,40-44,575
2016,9,Sant Andreu,59,el Bon Pastor,Male,5-9,451
2015,3,Sants-Montjuïc,13,la Marina de Port,Male,45-49,1156
2016,9,Sant Andreu,63,Navas,Male,25-29,621
2016,2,Eixample,5,el Fort Pienc,Male,25-29,834
2013,8,Nou Barris,49,Canyelles,Male,10-14,162
2017,7,Horta-Guinardó,37,el Carmel,Female,70-74,1010
2015,8,Nou Barris,50,les Roquetes,Female,15-19,346
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Female,>=95,99
2016,10,Sant Martí,68,el Poblenou,Male,80-84,351
2017,2,Eixample,6,la Sagrada Família,Male,30-34,2124
2017,6,Gràcia,31,la Vila de Gràcia,Male,>=95,44
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Male,80-84,119
2013,6,Gràcia,30,la Salut,Female,35-39,520
2013,9,Sant Andreu,58,Baró de Viver,Male,>=95,0
2016,9,Sant Andreu,59,el Bon Pastor,Male,0-4,296
2015,3,Sants-Montjuïc,13,la Marina de Port,Male,30-34,996
2014,6,Gràcia,28,Vallcarca i els Penitents,Female,45-49,573
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,30-34,636
2014,7,Horta-Guinardó,34,Can Baró,Female,50-54,261
2013,8,Nou Barris,48,la Guineueta,Male,>=95,3
