Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2015,8,Nou Barris,47,Can Peguera,Male,55-59,59
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Male,65-69,150
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Female,80-84,70
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Male,5-9,484
2016,8,Nou Barris,45,Porta,Female,5-9,504
2015,2,Eixample,10,Sant Antoni,Female,85-89,784
2017,7,Horta-Guinardó,42,la Clota,Female,70-74,8
2017,7,Horta-Guinardó,38,la Teixonera,Female,75-79,231
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,85-89,358
2017,9,Sant Andreu,62,el Congrés i els Indians,Female,40-44,467
2017,10,Sant Martí,72,Sant Martí de Provençals,Male,25-29,693
2013,6,Gràcia,28,Vallcarca i els Penitents,Male,10-14,188
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,0-4,16
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,5-9,704
2013,8,Nou Barris,46,el Turó de la Peira,Female,20-24,417
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,20-24,209
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,90-94,294
2017,7,Horta-Guinardó,43,Horta,Female,75-79,760
2016,7,Horta-Guinardó,33,el Baix Guinardó,Female,70-74,762
2016,7,Horta-Guinardó,37,el Carmel,Female,70-74,977
2015,5,Sarrià-Sant Gervasi,23,Sarrià,Male,80-84,330
2015,9,Sant Andreu,61,la Sagrera,Female,30-34,856
2013,9,Sant Andreu,60,Sant Andreu,Female,30-34,2255
2014,10,Sant Martí,65,el Clot,Female,30-34,978
2013,9,Sant Andreu,63,Navas,Female,30-34,776
2014,8,Nou Barris,51,Verdun,Male,70-74,259
2013,9,Sant Andreu,58,Baró de Viver,Male,25-29,65
2013,7,Horta-Guinardó,43,Horta,Male,65-69,764
2015,3,Sants-Montjuïc,18,Sants,Female,75-79,869
2015,7,Horta-Guinardó,41,la Vall d'Hebron,Male,75-79,92
2015,3,Sants-Montjuïc,17,Sants - Badal,Female,70-74,636
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,85-89,66
2016,9,Sant Andreu,61,la Sagrera,Female,15-19,528
2014,10,Sant Martí,72,Sant Martí de Provençals,Female,30-34,868
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,35-39,419
2013,8,Nou Barris,52,la Prosperitat,Female,20-24,599
2017,7,Horta-Guinardó,33,el Baix Guinardó,Female,25-29,853
2017,3,Sants-Montjuïc,15,Hostafrancs,Male,70-74,304
2015,10,Sant Martí,72,Sant Martí de Provençals,Male,5-9,537
2014,3,Sants-Montjuïc,17,Sants - Badal,Female,90-94,98
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,15-19,288
2016,9,Sant Andreu,59,el Bon Pastor,Female,70-74,296
2016,9,Sant Andreu,60,Sant Andreu,Female,70-74,1171
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,40-44,2229
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,60-64,1319
2013,8,Nou Barris,51,Verdun,Female,25-29,441
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,75-79,260
2013,7,Horta-Guinardó,34,Can Baró,Male,40-44,264
2014,7,Horta-Guinardó,38,la Teixonera,Male,75-79,184
2017,8,Nou Barris,55,Ciutat Meridiana,Female,5-9,296
2014,2,Eixample,7,la Dreta de l'Eixample,Female,80-84,1105
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,65-69,340
2017,8,Nou Barris,51,Verdun,Male,>=95,9
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,60-64,1220
2013,10,Sant Martí,71,Provençals del Poblenou,Male,25-29,517
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,5-9,647
2016,4,Les Corts,21,Pedralbes,Male,10-14,356
2015,8,Nou Barris,52,la Prosperitat,Female,65-69,916
2014,9,Sant Andreu,62,el Congrés i els Indians,Male,45-49,434
2016,9,Sant Andreu,58,Baró de Viver,Male,65-69,34
2015,3,Sants-Montjuïc,18,Sants,Female,20-24,897
2017,10,Sant Martí,65,el Clot,Male,30-34,749
2013,10,Sant Martí,71,Provençals del Poblenou,Male,80-84,206
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,35-39,1161
2017,7,Horta-Guinardó,33,el Baix Guinardó,Female,35-39,1009
2013,9,Sant Andreu,61,la Sagrera,Male,20-24,678
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,0-4,1076
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,20-24,145
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,30-34,228
2014,9,Sant Andreu,58,Baró de Viver,Male,>=95,0
2013,8,Nou Barris,52,la Prosperitat,Male,25-29,706
2014,8,Nou Barris,56,Vallbona,Male,25-29,19
2017,9,Sant Andreu,60,Sant Andreu,Female,20-24,1145
2014,7,Horta-Guinardó,33,el Baix Guinardó,Male,>=95,21
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Female,>=95,8
