Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,40-44,1816
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,50-54,311
2016,6,Gràcia,30,la Salut,Female,0-4,232
2015,3,Sants-Montjuïc,16,la Bordeta,Male,65-69,501
2015,3,Sants-Montjuïc,18,Sants,Male,30-34,1830
2015,10,Sant Martí,68,el Poblenou,Female,25-29,976
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,45-49,932
2014,9,Sant Andreu,61,la Sagrera,Female,60-64,1144
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,50-54,240
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,65-69,1915
2013,1,Ciutat Vella,3,la Barceloneta,Male,90-94,28
2013,9,Sant Andreu,62,el Congrés i els Indians,Male,60-64,311
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,15-19,655
2016,7,Horta-Guinardó,38,la Teixonera,Female,75-79,275
2013,7,Horta-Guinardó,35,el Guinardó,Female,35-39,1562
2016,9,Sant Andreu,59,el Bon Pastor,Male,80-84,139
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,10-14,932
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Female,40-44,865
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,30-34,1974
2017,4,Les Corts,21,Pedralbes,Female,85-89,174
2014,3,Sants-Montjuïc,15,Hostafrancs,Female,85-89,234
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Male,30-34,120
2015,1,Ciutat Vella,3,la Barceloneta,Male,15-19,187
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,10-14,701
2015,1,Ciutat Vella,2,el Barri Gòtic,Female,25-29,925
2014,9,Sant Andreu,60,Sant Andreu,Male,40-44,2273
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,80-84,179
2016,4,Les Corts,21,Pedralbes,Female,65-69,405
2013,3,Sants-Montjuïc,13,la Marina de Port,Female,55-59,904
2015,10,Sant Martí,73,la Verneda i la Pau,Male,90-94,85
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,85-89,867
2017,8,Nou Barris,53,la Trinitat Nova,Male,50-54,276
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,45-49,1606
2016,1,Ciutat Vella,3,la Barceloneta,Female,20-24,427
2013,4,Les Corts,21,Pedralbes,Female,35-39,396
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,10-14,388
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Female,0-4,112
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,5-9,679
2013,6,Gràcia,29,el Coll,Female,70-74,192
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,75-79,655
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,25-29,140
2017,9,Sant Andreu,58,Baró de Viver,Female,80-84,35
2014,2,Eixample,6,la Sagrada Família,Male,85-89,463
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,15-19,987
2017,2,Eixample,10,Sant Antoni,Male,60-64,946
2016,10,Sant Martí,68,el Poblenou,Female,30-34,1301
2017,3,Sants-Montjuïc,17,Sants - Badal,Male,30-34,925
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,65-69,401
2017,9,Sant Andreu,57,la Trinitat Vella,Male,55-59,215
2014,9,Sant Andreu,58,Baró de Viver,Female,45-49,91
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,50-54,1745
2015,10,Sant Martí,72,Sant Martí de Provençals,Female,80-84,782
2014,3,Sants-Montjuïc,11,el Poble Sec,Male,0-4,915
2013,8,Nou Barris,46,el Turó de la Peira,Female,85-89,389
2015,7,Horta-Guinardó,43,Horta,Male,85-89,225
2017,2,Eixample,10,Sant Antoni,Female,60-64,1147
2015,2,Eixample,6,la Sagrada Família,Female,15-19,875
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Male,80-84,86
2017,8,Nou Barris,56,Vallbona,Male,75-79,9
2013,3,Sants-Montjuïc,16,la Bordeta,Male,35-39,781
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,90-94,341
2013,9,Sant Andreu,57,la Trinitat Vella,Female,>=95,9
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,20-24,215
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,35-39,810
2014,8,Nou Barris,49,Canyelles,Female,15-19,109
2015,3,Sants-Montjuïc,15,Hostafrancs,Female,40-44,628
2014,9,Sant Andreu,62,el Congrés i els Indians,Male,20-24,251
2014,8,Nou Barris,55,Ciutat Meridiana,Female,65-69,247
2016,6,Gràcia,31,la Vila de Gràcia,Male,20-24,992
2014,8,Nou Barris,48,la Guineueta,Female,50-54,380
2016,8,Nou Barris,50,les Roquetes,Female,10-14,280
2015,6,Gràcia,29,el Coll,Male,60-64,184
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,0-4,673
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,>=95,42
