Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2017,9,Sant Andreu,57,la Trinitat Vella,Female,75-79,142
2013,8,Nou Barris,45,Porta,Male,0-4,496
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,0-4,1036
2013,2,Eixample,5,el Fort Pienc,Female,60-64,1018
2016,1,Ciutat Vella,3,la Barceloneta,Female,15-19,211
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,25-29,993
2014,7,Horta-Guinardó,35,el Guinardó,Female,20-24,792
2014,3,Sants-Montjuïc,13,la Marina de Port,Female,20-24,838
2017,7,Horta-Guinardó,43,Horta,Male,40-44,1043
2014,4,Les Corts,21,Pedralbes,Male,>=95,7
2013,2,Eixample,7,la Dreta de l'Eixample,Male,85-89,352
2013,10,Sant Martí,70,el Besòs i el Maresme,Female,60-64,527
2013,10,Sant Martí,68,el Poblenou,Female,80-84,664
2016,7,Horta-Guinardó,33,el Baix Guinardó,Female,10-14,418
2014,9,Sant Andreu,57,la Trinitat Vella,Female,65-69,195
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,5-9,472
2016,8,Nou Barris,46,el Turó de la Peira,Male,65-69,221
2017,7,Horta-Guinardó,37,el Carmel,Female,45-49,1224
2015,2,Eixample,10,Sant Antoni,Male,30-34,1789
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,15-19,644
2014,10,Sant Martí,72,Sant Martí de Provençals,Female,15-19,502
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,40-44,920
2015,8,Nou Barris,51,Verdun,Female,5-9,263
2015,9,Sant Andreu,59,el Bon Pastor,Female,5-9,401
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,70-74,336
2017,9,Sant Andreu,58,Baró de Viver,Female,30-34,73
2015,7,Horta-Guinardó,35,el Guinardó,Female,75-79,850
2016,3,Sants-Montjuïc,13,la Marina de Port,Male,10-14,756
2015,9,Sant Andreu,63,Navas,Female,10-14,436
2015,9,Sant Andreu,58,Baró de Viver,Female,70-74,54
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,40-44,2180
2015,4,Les Corts,21,Pedralbes,Female,90-94,93
2016,6,Gràcia,31,la Vila de Gràcia,Female,10-14,854
2014,7,Horta-Guinardó,37,el Carmel,Female,5-9,580
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,15-19,151
2013,10,Sant Martí,70,el Besòs i el Maresme,Female,70-74,423
2015,7,Horta-Guinardó,34,Can Baró,Female,25-29,246
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Female,55-59,891
2015,6,Gràcia,29,el Coll,Female,90-94,26
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,5-9,683
2016,8,Nou Barris,55,Ciutat Meridiana,Female,50-54,331
2014,9,Sant Andreu,63,Navas,Female,5-9,325
2014,4,Les Corts,19,les Corts,Male,30-34,1315
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,90-94,98
2014,4,Les Corts,21,Pedralbes,Male,75-79,233
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,55-59,136
2017,7,Horta-Guinardó,38,la Teixonera,Female,>=95,21
2015,8,Nou Barris,54,Torre Baró,Female,65-69,43
2015,4,Les Corts,19,les Corts,Female,60-64,1460
2015,7,Horta-Guinardó,35,el Guinardó,Female,70-74,1007
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,80-84,178
2014,8,Nou Barris,48,la Guineueta,Female,40-44,479
2017,10,Sant Martí,70,el Besòs i el Maresme,Female,5-9,534
2014,10,Sant Martí,68,el Poblenou,Male,20-24,624
2016,6,Gràcia,30,la Salut,Female,60-64,497
2016,1,Ciutat Vella,1,el Raval,Female,0-4,849
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,15-19,556
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Female,45-49,367
2013,7,Horta-Guinardó,35,el Guinardó,Male,90-94,83
2015,8,Nou Barris,54,Torre Baró,Female,30-34,82
2013,2,Eixample,5,el Fort Pienc,Male,25-29,1155
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,85-89,122
2015,1,Ciutat Vella,2,el Barri Gòtic,Female,70-74,242
2014,8,Nou Barris,49,Canyelles,Male,25-29,181
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,85-89,141
2015,1,Ciutat Vella,2,el Barri Gòtic,Male,5-9,180
2017,7,Horta-Guinardó,38,la Teixonera,Female,15-19,242
2013,9,Sant Andreu,62,el Congrés i els Indians,Female,50-54,546
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,70-74,674
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Male,70-74,243
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,0-4,636
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,>=95,19
2013,2,Eixample,7,la Dreta de l'Eixample,Male,45-49,1530
2013,2,Eixample,10,Sant Antoni,Male,25-29,1363
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,>=95,3
2014,8,Nou Barris,52,la Prosperitat,Female,>=95,27
