Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2017,10,Sant Martí,65,el Clot,Female,35-39,822
2017,7,Horta-Guinardó,34,Can Baró,Male,90-94,37
2014,8,Nou Barris,55,Ciutat Meridiana,Male,20-24,314
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,25-29,227
2016,2,Eixample,10,Sant Antoni,Male,60-64,933
2016,8,Nou Barris,47,Can Peguera,Female,55-59,81
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Male,80-84,89
2015,8,Nou Barris,52,la Prosperitat,Female,50-54,870
2015,2,Eixample,7,la Dreta de l'Eixample,Male,45-49,1481
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,35-39,159
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,40-44,2127
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,45-49,194
2017,8,Nou Barris,51,Verdun,Female,40-44,545
2013,7,Horta-Guinardó,37,el Carmel,Male,15-19,562
2013,6,Gràcia,31,la Vila de Gràcia,Male,65-69,993
2017,8,Nou Barris,56,Vallbona,Male,65-69,16
2016,2,Eixample,7,la Dreta de l'Eixample,Male,75-79,533
2013,4,Les Corts,19,les Corts,Female,35-39,1393
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,25-29,438
2014,8,Nou Barris,55,Ciutat Meridiana,Male,35-39,553
2013,10,Sant Martí,68,el Poblenou,Male,70-74,436
2017,8,Nou Barris,49,Canyelles,Female,0-4,112
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,65-69,959
2017,6,Gràcia,31,la Vila de Gràcia,Female,15-19,623
2013,10,Sant Martí,68,el Poblenou,Female,60-64,742
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,20-24,37
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,>=95,11
2015,8,Nou Barris,49,Canyelles,Male,80-84,102
2016,8,Nou Barris,52,la Prosperitat,Male,50-54,638
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,60-64,1007
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,60-64,227
2013,10,Sant Martí,68,el Poblenou,Male,50-54,1051
2017,8,Nou Barris,52,la Prosperitat,Male,0-4,540
2016,7,Horta-Guinardó,37,el Carmel,Female,35-39,1316
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,30-34,1232
2016,8,Nou Barris,46,el Turó de la Peira,Female,30-34,526
2017,6,Gràcia,29,el Coll,Female,30-34,196
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,25-29,1279
2015,6,Gràcia,29,el Coll,Male,75-79,111
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,85-89,46
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,75-79,209
2016,8,Nou Barris,47,Can Peguera,Female,35-39,64
2013,8,Nou Barris,46,el Turó de la Peira,Female,5-9,269
2014,3,Sants-Montjuïc,17,Sants - Badal,Female,80-84,552
2016,3,Sants-Montjuïc,18,Sants,Male,50-54,1074
2015,6,Gràcia,30,la Salut,Female,0-4,238
2017,6,Gràcia,31,la Vila de Gràcia,Female,25-29,2189
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Female,55-59,155
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,80-84,1079
2014,10,Sant Martí,73,la Verneda i la Pau,Female,75-79,903
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,0-4,421
2014,8,Nou Barris,56,Vallbona,Female,25-29,27
2014,8,Nou Barris,51,Verdun,Male,65-69,306
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,80-84,460
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,45-49,1852
2017,3,Sants-Montjuïc,17,Sants - Badal,Male,60-64,670
2017,7,Horta-Guinardó,37,el Carmel,Male,90-94,50
2014,6,Gràcia,31,la Vila de Gràcia,Male,0-4,1153
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,55-59,334
2016,7,Horta-Guinardó,33,el Baix Guinardó,Male,90-94,132
2015,5,Sarrià-Sant Gervasi,23,Sarrià,Female,65-69,678
2016,7,Horta-Guinardó,33,el Baix Guinardó,Female,60-64,873
2014,3,Sants-Montjuïc,17,Sants - Badal,Female,65-69,773
2017,8,Nou Barris,45,Porta,Male,45-49,935
2014,8,Nou Barris,52,la Prosperitat,Male,85-89,190
2015,8,Nou Barris,47,Can Peguera,Male,50-54,85
2013,6,Gràcia,28,Vallcarca i els Penitents,Female,55-59,517
2017,2,Eixample,7,la Dreta de l'Eixample,Male,35-39,1845
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Male,50-54,235
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Male,0-4,68
2017,8,Nou Barris,56,Vallbona,Female,15-19,27
2015,9,Sant Andreu,60,Sant Andreu,Male,85-89,383
2013,7,Horta-Guinardó,42,la Clota,Male,75-79,5
