Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Male,35-39,154
2013,9,Sant Andreu,58,Baró de Viver,Male,75-79,24
2016,2,Eixample,7,la Dreta de l'Eixample,Male,70-74,881
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Male,70-74,186
2015,2,Eixample,6,la Sagrada Família,Female,55-59,1897
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,85-89,64
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Female,50-54,883
2017,2,Eixample,7,la Dreta de l'Eixample,Female,50-54,1578
2016,10,Sant Martí,65,el Clot,Female,15-19,552
2016,9,Sant Andreu,59,el Bon Pastor,Female,75-79,199
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,20-24,1094
2015,3,Sants-Montjuïc,16,la Bordeta,Male,70-74,238
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,60-64,18
2017,10,Sant Martí,71,Provençals del Poblenou,Female,30-34,759
2017,9,Sant Andreu,57,la Trinitat Vella,Female,60-64,173
2015,9,Sant Andreu,59,el Bon Pastor,Male,50-54,432
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,30-34,1516
2014,3,Sants-Montjuïc,17,Sants - Badal,Female,5-9,430
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,90-94,102
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,25-29,1240
2017,3,Sants-Montjuïc,17,Sants - Badal,Male,5-9,352
2017,8,Nou Barris,55,Ciutat Meridiana,Male,75-79,171
2017,7,Horta-Guinardó,42,la Clota,Male,15-19,10
2017,3,Sants-Montjuïc,13,la Marina de Port,Female,15-19,614
2016,7,Horta-Guinardó,40,Montbau,Male,20-24,64
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,10-14,670
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Male,60-64,148
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,55-59,931
2016,9,Sant Andreu,59,el Bon Pastor,Male,10-14,353
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,45-49,838
2013,7,Horta-Guinardó,33,el Baix Guinardó,Male,40-44,959
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,50-54,23
2015,7,Horta-Guinardó,37,el Carmel,Male,90-94,56
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,30-34,722
2015,2,Eixample,5,el Fort Pienc,Female,65-69,961
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,0-4,593
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,>=95,11
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,65-69,427
2017,7,Horta-Guinardó,40,Montbau,Male,15-19,84
2017,3,Sants-Montjuïc,13,la Marina de Port,Female,80-84,550
2016,7,Horta-Guinardó,40,Montbau,Male,10-14,83
2016,2,Eixample,6,la Sagrada Família,Female,20-24,1269
2013,8,Nou Barris,49,Canyelles,Male,80-84,99
2015,9,Sant Andreu,62,el Congrés i els Indians,Male,>=95,11
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,55-59,555
2015,6,Gràcia,29,el Coll,Male,65-69,180
2017,3,Sants-Montjuïc,17,Sants - Badal,Female,90-94,183
2015,7,Horta-Guinardó,43,Horta,Female,60-64,825
2013,4,Les Corts,21,Pedralbes,Male,10-14,320
2016,3,Sants-Montjuïc,13,la Marina de Port,Male,70-74,605
2015,2,Eixample,7,la Dreta de l'Eixample,Male,25-29,1422
2015,2,Eixample,5,el Fort Pienc,Female,50-54,1140
2014,2,Eixample,6,la Sagrada Família,Female,75-79,1272
2015,9,Sant Andreu,60,Sant Andreu,Male,90-94,134
2013,6,Gràcia,31,la Vila de Gràcia,Female,10-14,612
2014,9,Sant Andreu,59,el Bon Pastor,Female,45-49,365
2013,8,Nou Barris,50,les Roquetes,Male,85-89,61
2013,8,Nou Barris,51,Verdun,Female,60-64,317
2015,4,Les Corts,19,les Corts,Female,65-69,1469
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,35-39,1442
2013,7,Horta-Guinardó,38,la Teixonera,Male,55-59,310
2013,7,Horta-Guinardó,33,el Baix Guinardó,Male,>=95,21
2016,3,Sants-Montjuïc,15,Hostafrancs,Male,>=95,8
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,90-94,2
2016,6,Gràcia,30,la Salut,Female,>=95,50
