Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,50-54,1588
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,65-69,923
2015,7,Horta-Guinardó,33,el Baix Guinardó,Female,0-4,366
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,85-89,303
2013,8,Nou Barris,47,Can Peguera,Male,80-84,21
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,75-79,911
2015,8,Nou Barris,46,el Turó de la Peira,Female,40-44,604
2017,6,Gràcia,31,la Vila de Gràcia,Female,0-4,1093
2015,8,Nou Barris,55,Ciutat Meridiana,Male,30-34,418
2013,8,Nou Barris,46,el Turó de la Peira,Male,35-39,528
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,45-49,388
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,40-44,801
2015,3,Sants-Montjuïc,17,Sants - Badal,Female,25-29,830
2014,6,Gràcia,29,el Coll,Male,55-59,155
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,40-44,1640
2015,6,Gràcia,30,la Salut,Female,65-69,505
2014,10,Sant Martí,71,Provençals del Poblenou,Female,55-59,513
2013,2,Eixample,6,la Sagrada Família,Female,50-54,1945
2017,1,Ciutat Vella,1,el Raval,Male,65-69,701
2015,2,Eixample,7,la Dreta de l'Eixample,Female,25-29,1636
2014,8,Nou Barris,47,Can Peguera,Male,0-4,42
2013,7,Horta-Guinardó,33,el Baix Guinardó,Female,40-44,930
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Female,85-89,110
2013,3,Sants-Montjuïc,15,Hostafrancs,Female,55-59,568
2017,2,Eixample,10,Sant Antoni,Female,0-4,695
2015,3,Sants-Montjuïc,15,Hostafrancs,Male,90-94,30
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Female,5-9,356
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,20-24,401
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Male,75-79,174
2013,8,Nou Barris,50,les Roquetes,Female,90-94,62
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,10-14,520
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,10-14,1216
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,50-54,489
2016,7,Horta-Guinardó,42,la Clota,Female,15-19,7
2014,9,Sant Andreu,57,la Trinitat Vella,Male,40-44,495
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,>=95,2
2015,8,Nou Barris,49,Canyelles,Male,85-89,46
2015,9,Sant Andreu,60,Sant Andreu,Female,10-14,1211
2014,10,Sant Martí,70,el Besòs i el Maresme,Male,80-84,390
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,55-59,1254
2016,10,Sant Martí,65,el Clot,Male,45-49,1029
2015,1,Ciutat Vella,1,el Raval,Male,30-34,3154
2017,9,Sant Andreu,63,Navas,Female,45-49,864
2017,7,Horta-Guinardó,40,Montbau,Female,55-59,131
2014,4,Les Corts,19,les Corts,Male,65-69,1468
2014,8,Nou Barris,55,Ciutat Meridiana,Male,60-64,161
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,10-14,738
2013,7,Horta-Guinardó,33,el Baix Guinardó,Female,85-89,541
2013,6,Gràcia,31,la Vila de Gràcia,Female,80-84,1330
2016,9,Sant Andreu,57,la Trinitat Vella,Female,85-89,84
2015,8,Nou Barris,56,Vallbona,Male,75-79,12
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,60-64,209
2013,9,Sant Andreu,60,Sant Andreu,Male,45-49,1915
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,45-49,395
2015,4,Les Corts,19,les Corts,Female,75-79,1019
2017,7,Horta-Guinardó,35,el Guinardó,Female,65-69,1143
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,30-34,179
2013,8,Nou Barris,46,el Turó de la Peira,Male,0-4,295
2016,8,Nou Barris,51,Verdun,Female,90-94,91
2015,4,Les Corts,19,les Corts,Male,75-79,804
2014,8,Nou Barris,50,les Roquetes,Female,55-59,455
2016,7,Horta-Guinardó,43,Horta,Male,30-34,793
2017,1,Ciutat Vella,1,el Raval,Female,30-34,2232
2015,10,Sant Martí,65,el Clot,Female,10-14,558
2014,8,Nou Barris,55,Ciutat Meridiana,Female,20-24,238
2016,8,Nou Barris,47,Can Peguera,Female,0-4,35
2015,2,Eixample,5,el Fort Pienc,Male,15-19,607
2016,3,Sants-Montjuïc,16,la Bordeta,Female,15-19,321
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,65-69,416
2016,2,Eixample,7,la Dreta de l'Eixample,Male,10-14,675
2016,8,Nou Barris,50,les Roquetes,Male,55-59,425
2015,4,Les Corts,19,les Corts,Female,85-89,782
2015,8,Nou Barris,47,Can Peguera,Male,5-9,37
2015,8,Nou Barris,49,Canyelles,Male,20-24,134
2014,3,Sants-Montjuïc,13,la Marina de Port,Male,45-49,887
2016,9,Sant Andreu,58,Baró de Viver,Male,85-89,5
2015,8,Nou Barris,52,la Prosperitat,Male,>=95,4
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Male,90-94,14
