Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2017,7,Horta-Guinardó,43,Horta,Female,25-29,747
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,50-54,1263
2016,1,Ciutat Vella,3,la Barceloneta,Male,85-89,101
2015,10,Sant Martí,72,Sant Martí de Provençals,Female,60-64,614
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,15-19,306
2015,10,Sant Martí,65,el Clot,Male,25-29,814
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,0-4,641
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,20-24,739
2014,8,Nou Barris,46,el Turó de la Peira,Female,35-39,650
2015,8,Nou Barris,49,Canyelles,Male,35-39,237
2015,8,Nou Barris,53,la Trinitat Nova,Male,65-69,137
2013,9,Sant Andreu,57,la Trinitat Vella,Male,45-49,324
2016,9,Sant Andreu,61,la Sagrera,Female,90-94,202
2013,7,Horta-Guinardó,33,el Baix Guinardó,Male,70-74,418
2016,3,Sants-Montjuïc,16,la Bordeta,Male,15-19,368
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,0-4,533
2017,8,Nou Barris,46,el Turó de la Peira,Male,80-84,235
2016,7,Horta-Guinardó,34,Can Baró,Male,80-84,113
2016,7,Horta-Guinardó,40,Montbau,Male,90-94,40
2016,3,Sants-Montjuïc,13,la Marina de Port,Female,15-19,725
2014,7,Horta-Guinardó,40,Montbau,Male,80-84,140
2014,3,Sants-Montjuïc,15,Hostafrancs,Female,90-94,100
2017,7,Horta-Guinardó,34,Can Baró,Female,90-94,71
2015,2,Eixample,10,Sant Antoni,Male,20-24,870
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,40-44,1039
2013,1,Ciutat Vella,2,el Barri Gòtic,Female,30-34,953
2015,7,Horta-Guinardó,35,el Guinardó,Female,0-4,763
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,40-44,382
2016,3,Sants-Montjuïc,11,el Poble Sec,Female,20-24,892
2015,3,Sants-Montjuïc,17,Sants - Badal,Male,50-54,792
2016,8,Nou Barris,47,Can Peguera,Male,80-84,19
2014,5,Sarrià-Sant Gervasi,23,Sarrià,Female,10-14,686
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,15-19,1189
2015,10,Sant Martí,70,el Besòs i el Maresme,Male,45-49,855
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,85-89,19
2015,6,Gràcia,30,la Salut,Female,55-59,483
2014,7,Horta-Guinardó,35,el Guinardó,Male,>=95,23
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,65-69,885
