Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2013,10,Sant Martí,68,el Poblenou,Male,25-29,937
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,35-39,1859
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,15-19,758
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Female,20-24,563
2016,7,Horta-Guinardó,43,Horta,Male,75-79,546
2016,9,Sant Andreu,60,Sant Andreu,Male,75-79,911
2013,10,Sant Martí,70,el Besòs i el Maresme,Female,35-39,801
2014,6,Gràcia,31,la Vila de Gràcia,Male,35-39,2632
2017,8,Nou Barris,48,la Guineueta,Male,10-14,360
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Female,85-89,469
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,0-4,751
2016,8,Nou Barris,47,Can Peguera,Female,85-89,46
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,20-24,496
2013,6,Gràcia,31,la Vila de Gràcia,Male,60-64,1122
2017,9,Sant Andreu,63,Navas,Female,5-9,320
2016,10,Sant Martí,65,el Clot,Female,45-49,862
2014,3,Sants-Montjuïc,16,la Bordeta,Female,20-24,349
2014,2,Eixample,10,Sant Antoni,Male,55-59,1034
2014,3,Sants-Montjuïc,13,la Marina de Port,Female,80-84,670
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,55-59,465
2014,9,Sant Andreu,58,Baró de Viver,Male,60-64,39
2013,8,Nou Barris,47,Can Peguera,Female,30-34,40
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,70-74,898
2017,10,Sant Martí,68,el Poblenou,Female,10-14,876
2015,6,Gràcia,29,el Coll,Male,30-34,279
2015,7,Horta-Guinardó,33,el Baix Guinardó,Male,40-44,734
2015,8,Nou Barris,47,Can Peguera,Male,45-49,90
2016,2,Eixample,7,la Dreta de l'Eixample,Male,85-89,374
2015,2,Eixample,6,la Sagrada Família,Male,90-94,188
2016,3,Sants-Montjuïc,11,el Poble Sec,Male,15-19,780
2016,6,Gràcia,31,la Vila de Gràcia,Male,80-84,591
2014,8,Nou Barris,53,la Trinitat Nova,Male,35-39,258
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Male,65-69,311
2015,1,Ciutat Vella,2,el Barri Gòtic,Male,15-19,194
2015,7,Horta-Guinardó,43,Horta,Male,40-44,1066
2015,4,Les Corts,19,les Corts,Female,>=95,132
2013,8,Nou Barris,55,Ciutat Meridiana,Male,55-59,169
2014,7,Horta-Guinardó,34,Can Baró,Female,5-9,154
2016,8,Nou Barris,48,la Guineueta,Male,20-24,300
2014,3,Sants-Montjuïc,18,Sants,Female,30-34,1887
2017,2,Eixample,5,el Fort Pienc,Female,5-9,459
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,85-89,216
2015,8,Nou Barris,55,Ciutat Meridiana,Male,15-19,265
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,5-9,1233
2015,10,Sant Martí,71,Provençals del Poblenou,Female,15-19,395
2015,1,Ciutat Vella,3,la Barceloneta,Female,20-24,405
2014,6,Gràcia,30,la Salut,Male,90-94,34
2014,10,Sant Martí,70,el Besòs i el Maresme,Male,50-54,833
2013,10,Sant Martí,72,Sant Martí de Provençals,Male,30-34,912
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,70-74,338
2014,8,Nou Barris,47,Can Peguera,Female,5-9,34
2017,8,Nou Barris,52,la Prosperitat,Female,85-89,422
2015,7,Horta-Guinardó,35,el Guinardó,Male,85-89,318
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,15-19,257
2013,10,Sant Martí,73,la Verneda i la Pau,Male,90-94,60
2013,2,Eixample,10,Sant Antoni,Female,40-44,1396
2014,2,Eixample,5,el Fort Pienc,Male,15-19,601
2014,8,Nou Barris,54,Torre Baró,Male,55-59,50
2013,3,Sants-Montjuïc,17,Sants - Badal,Female,60-64,821
2013,8,Nou Barris,45,Porta,Male,40-44,1006
2016,10,Sant Martí,71,Provençals del Poblenou,Male,20-24,485
2017,8,Nou Barris,55,Ciutat Meridiana,Male,0-4,301
2017,7,Horta-Guinardó,42,la Clota,Male,10-14,5
2013,7,Horta-Guinardó,38,la Teixonera,Male,50-54,364
2016,7,Horta-Guinardó,37,el Carmel,Female,80-84,694
2015,8,Nou Barris,52,la Prosperitat,Male,85-89,196
2014,8,Nou Barris,51,Verdun,Male,0-4,278
2015,9,Sant Andreu,63,Navas,Male,85-89,150
2014,7,Horta-Guinardó,37,el Carmel,Male,30-34,982
2017,9,Sant Andreu,57,la Trinitat Vella,Male,75-79,132
2016,9,Sant Andreu,62,el Congrés i els Indians,Male,5-9,310
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,30-34,133
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,65-69,911
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,60-64,434
2015,8,Nou Barris,56,Vallbona,Female,65-69,17
2016,9,Sant Andreu,60,Sant Andreu,Female,5-9,1067
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,>=95,17
2015,8,Nou Barris,54,Torre Baró,Male,85-89,3
