Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,15-19,314
2015,8,Nou Barris,45,Porta,Male,15-19,379
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Male,0-4,91
2016,10,Sant Martí,70,el Besòs i el Maresme,Male,50-54,838
2014,10,Sant Martí,72,Sant Martí de Provençals,Male,35-39,1037
2014,10,Sant Martí,70,el Besòs i el Maresme,Female,90-94,116
2016,4,Les Corts,19,les Corts,Female,75-79,1124
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,90-94,430
2015,6,Gràcia,29,el Coll,Male,45-49,204
2015,9,Sant Andreu,57,la Trinitat Vella,Female,5-9,287
2014,10,Sant Martí,70,el Besòs i el Maresme,Male,5-9,594
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,30-34,41
2015,3,Sants-Montjuïc,11,el Poble Sec,Female,45-49,1509
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,50-54,377
2017,6,Gràcia,29,el Coll,Female,5-9,162
2016,3,Sants-Montjuïc,15,Hostafrancs,Female,35-39,701
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,60-64,106
2013,8,Nou Barris,48,la Guineueta,Male,60-64,411
2013,1,Ciutat Vella,1,el Raval,Female,15-19,811
2014,5,Sarrià-Sant Gervasi,23,Sarrià,Female,55-59,717
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,80-84,135
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,75-79,248
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,80-84,772
2014,9,Sant Andreu,58,Baró de Viver,Female,20-24,62
2016,8,Nou Barris,54,Torre Baró,Female,5-9,92
2016,7,Horta-Guinardó,40,Montbau,Female,5-9,84
2016,8,Nou Barris,50,les Roquetes,Male,85-89,71
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,75-79,14
2016,9,Sant Andreu,61,la Sagrera,Female,75-79,706
2013,8,Nou Barris,48,la Guineueta,Female,5-9,323
2013,4,Les Corts,21,Pedralbes,Male,40-44,306
2016,9,Sant Andreu,62,el Congrés i els Indians,Male,45-49,503
2015,3,Sants-Montjuïc,18,Sants,Female,5-9,563
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,80-84,903
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,45-49,1546
2016,2,Eixample,5,el Fort Pienc,Male,40-44,1277
2016,3,Sants-Montjuïc,18,Sants,Female,25-29,1501
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,40-44,564
2014,3,Sants-Montjuïc,13,la Marina de Port,Male,50-54,1117
2013,9,Sant Andreu,61,la Sagrera,Female,75-79,755
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,30-34,450
2014,3,Sants-Montjuïc,18,Sants,Male,70-74,777
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Female,90-94,188
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,25-29,1230
2014,4,Les Corts,19,les Corts,Female,10-14,786
2016,8,Nou Barris,51,Verdun,Male,15-19,224
2016,8,Nou Barris,51,Verdun,Female,85-89,212
2015,7,Horta-Guinardó,40,Montbau,Female,65-69,116
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,90-94,75
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,>=95,159
2013,3,Sants-Montjuïc,13,la Marina de Port,Male,20-24,798
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,20-24,233
2016,7,Horta-Guinardó,33,el Baix Guinardó,Female,5-9,269
2017,2,Eixample,6,la Sagrada Família,Male,65-69,1175
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,20-24,866
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,0-4,176
2017,2,Eixample,10,Sant Antoni,Female,75-79,910
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,5-9,188
2013,3,Sants-Montjuïc,16,la Bordeta,Male,75-79,280
2015,7,Horta-Guinardó,38,la Teixonera,Male,25-29,274
2017,9,Sant Andreu,60,Sant Andreu,Female,55-59,2197
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,20-24,730
2015,2,Eixample,10,Sant Antoni,Female,5-9,630
2015,2,Eixample,5,el Fort Pienc,Female,55-59,1130
2015,3,Sants-Montjuïc,17,Sants - Badal,Male,70-74,414
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,0-4,502
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Male,5-9,96
2016,2,Eixample,6,la Sagrada Família,Male,90-94,177
2017,8,Nou Barris,47,Can Peguera,Female,45-49,69
2014,3,Sants-Montjuïc,18,Sants,Female,75-79,964
2014,8,Nou Barris,46,el Turó de la Peira,Male,20-24,380
2016,1,Ciutat Vella,2,el Barri Gòtic,Male,90-94,26
2013,9,Sant Andreu,59,el Bon Pastor,Male,60-64,272
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Male,40-44,605
2017,1,Ciutat Vella,2,el Barri Gòtic,Female,65-69,225
2017,6,Gràcia,29,el Coll,Female,>=95,14
