Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2017,9,Sant Andreu,57,la Trinitat Vella,Male,10-14,269
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Male,60-64,722
2015,8,Nou Barris,55,Ciutat Meridiana,Male,20-24,303
2017,8,Nou Barris,46,el Turó de la Peira,Male,50-54,456
2017,8,Nou Barris,52,la Prosperitat,Male,90-94,79
2015,7,Horta-Guinardó,40,Montbau,Female,50-54,186
2016,6,Gràcia,28,Vallcarca i els Penitents,Female,35-39,596
2016,2,Eixample,5,el Fort Pienc,Female,10-14,584
2015,2,Eixample,10,Sant Antoni,Female,70-74,1035
2013,10,Sant Martí,71,Provençals del Poblenou,Female,45-49,799
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,30-34,769
2017,2,Eixample,10,Sant Antoni,Male,40-44,1630
2017,3,Sants-Montjuïc,13,la Marina de Port,Male,50-54,1153
2016,9,Sant Andreu,63,Navas,Female,90-94,193
2014,3,Sants-Montjuïc,13,la Marina de Port,Female,15-19,674
2013,3,Sants-Montjuïc,15,Hostafrancs,Male,80-84,209
2016,8,Nou Barris,54,Torre Baró,Female,45-49,89
2017,10,Sant Martí,70,el Besòs i el Maresme,Female,80-84,609
2016,8,Nou Barris,52,la Prosperitat,Female,85-89,399
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Male,70-74,396
2013,10,Sant Martí,65,el Clot,Female,15-19,531
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,0-4,397
2014,8,Nou Barris,56,Vallbona,Female,65-69,17
2013,8,Nou Barris,54,Torre Baró,Male,55-59,48
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,85-89,362
2014,8,Nou Barris,49,Canyelles,Female,70-74,158
2015,7,Horta-Guinardó,41,la Vall d'Hebron,Female,10-14,128
2014,3,Sants-Montjuïc,17,Sants - Badal,Male,15-19,469
2014,4,Les Corts,19,les Corts,Female,55-59,1815
2013,8,Nou Barris,48,la Guineueta,Male,20-24,236
2017,8,Nou Barris,48,la Guineueta,Female,35-39,540
2017,8,Nou Barris,56,Vallbona,Male,45-49,39
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,45-49,698
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,40-44,383
2013,1,Ciutat Vella,2,el Barri Gòtic,Female,90-94,107
2013,9,Sant Andreu,62,el Congrés i els Indians,Female,5-9,287
2017,9,Sant Andreu,63,Navas,Female,55-59,791
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,25-29,2046
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,10-14,127
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,0-4,111
2014,8,Nou Barris,56,Vallbona,Female,80-84,27
2015,8,Nou Barris,55,Ciutat Meridiana,Male,5-9,291
2017,7,Horta-Guinardó,34,Can Baró,Male,0-4,155
2017,9,Sant Andreu,59,el Bon Pastor,Male,70-74,223
2016,8,Nou Barris,55,Ciutat Meridiana,Female,40-44,314
2013,10,Sant Martí,70,el Besòs i el Maresme,Female,45-49,850
2016,1,Ciutat Vella,3,la Barceloneta,Male,15-19,251
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,20-24,561
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Female,0-4,450
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,25-29,308
2013,3,Sants-Montjuïc,18,Sants,Female,70-74,875
2013,3,Sants-Montjuïc,16,la Bordeta,Male,65-69,458
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,50-54,2189
2015,7,Horta-Guinardó,34,Can Baró,Female,50-54,322
2014,10,Sant Martí,71,Provençals del Poblenou,Male,60-64,524
2017,7,Horta-Guinardó,33,el Baix Guinardó,Male,40-44,987
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,85-89,225
2013,7,Horta-Guinardó,34,Can Baró,Male,30-34,287
2015,3,Sants-Montjuïc,18,Sants,Male,75-79,624
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,>=95,1
2014,6,Gràcia,31,la Vila de Gràcia,Female,60-64,1097
2015,7,Horta-Guinardó,35,el Guinardó,Male,0-4,777
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,20-24,823
2014,10,Sant Martí,65,el Clot,Female,70-74,549
2015,2,Eixample,6,la Sagrada Família,Female,60-64,1683
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,45-49,670
2017,7,Horta-Guinardó,42,la Clota,Female,30-34,39
2017,6,Gràcia,31,la Vila de Gràcia,Female,65-69,1276
2013,6,Gràcia,30,la Salut,Female,20-24,265
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,15-19,708
2016,8,Nou Barris,48,la Guineueta,Female,45-49,497
2016,8,Nou Barris,52,la Prosperitat,Female,15-19,531
2014,9,Sant Andreu,61,la Sagrera,Male,50-54,677
2013,7,Horta-Guinardó,42,la Clota,Female,60-64,6
2017,4,Les Corts,19,les Corts,Male,45-49,1409
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Female,10-14,100
2017,7,Horta-Guinardó,42,la Clota,Male,65-69,9
2014,8,Nou Barris,54,Torre Baró,Male,15-19,49
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,>=95,13
2017,8,Nou Barris,47,Can Peguera,Female,25-29,53
2014,8,Nou Barris,55,Ciutat Meridiana,Female,85-89,59
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Male,20-24,136
2013,3,Sants-Montjuïc,15,Hostafrancs,Male,50-54,415
2013,7,Horta-Guinardó,40,Montbau,Male,80-84,109
2017,7,Horta-Guinardó,35,el Guinardó,Male,60-64,871
2016,2,Eixample,7,la Dreta de l'Eixample,Male,>=95,50
2017,9,Sant Andreu,57,la Trinitat Vella,Male,30-34,378
