Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2016,2,Eixample,5,el Fort Pienc,Male,65-69,802
2015,5,Sarrià-Sant Gervasi,23,Sarrià,Female,55-59,729
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,50-54,40
2013,10,Sant Martí,72,Sant Martí de Provençals,Male,20-24,560
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,5-9,705
2013,8,Nou Barris,45,Porta,Male,80-84,456
2013,6,Gràcia,30,la Salut,Male,75-79,192
2013,10,Sant Martí,65,el Clot,Male,5-9,615
2013,9,Sant Andreu,57,la Trinitat Vella,Male,75-79,118
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,5-9,425
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,25-29,586
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,90-94,23
2013,2,Eixample,10,Sant Antoni,Male,0-4,722
2017,2,Eixample,5,el Fort Pienc,Male,70-74,635
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,65-69,1227
2016,4,Les Corts,19,les Corts,Male,50-54,1380
2013,3,Sants-Montjuïc,13,la Marina de Port,Female,35-39,1247
2013,10,Sant Martí,71,Provençals del Poblenou,Female,70-74,381
2016,8,Nou Barris,54,Torre Baró,Male,90-94,5
2017,10,Sant Martí,73,la Verneda i la Pau,Male,65-69,798
2013,10,Sant Martí,72,Sant Martí de Provençals,Female,60-64,787
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Female,80-84,569
2013,3,Sants-Montjuïc,18,Sants,Female,35-39,1751
2014,3,Sants-Montjuïc,11,el Poble Sec,Female,70-74,766
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,80-84,402
2017,8,Nou Barris,56,Vallbona,Female,75-79,27
2015,6,Gràcia,30,la Salut,Female,75-79,315
2014,7,Horta-Guinardó,34,Can Baró,Female,60-64,232
2014,8,Nou Barris,49,Canyelles,Male,5-9,133
2017,2,Eixample,6,la Sagrada Família,Male,35-39,1701
2016,8,Nou Barris,52,la Prosperitat,Female,20-24,588
2017,9,Sant Andreu,58,Baró de Viver,Male,20-24,79
2015,8,Nou Barris,52,la Prosperitat,Female,35-39,1087
2014,8,Nou Barris,55,Ciutat Meridiana,Male,25-29,346
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,60-64,925
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Female,15-19,459
2013,6,Gràcia,28,Vallcarca i els Penitents,Female,>=95,49
2017,9,Sant Andreu,62,el Congrés i els Indians,Male,15-19,228
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Male,20-24,163
2013,7,Horta-Guinardó,33,el Baix Guinardó,Male,45-49,850
2013,7,Horta-Guinardó,42,la Clota,Male,50-54,9
2017,9,Sant Andreu,57,la Trinitat Vella,Male,45-49,453
2014,6,Gràcia,29,el Coll,Female,75-79,145
2013,6,Gràcia,31,la Vila de Gràcia,Female,0-4,994
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Male,70-74,701
2017,6,Gràcia,31,la Vila de Gràcia,Female,85-89,816
2016,4,Les Corts,21,Pedralbes,Female,45-49,334
2014,9,Sant Andreu,60,Sant Andreu,Male,15-19,896
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,50-54,715
2013,10,Sant Martí,71,Provençals del Poblenou,Male,30-34,848
2013,9,Sant Andreu,63,Navas,Male,75-79,424
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,85-89,214
2013,7,Horta-Guinardó,43,Horta,Male,15-19,511
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,35-39,1191
2017,3,Sants-Montjuïc,11,el Poble Sec,Male,10-14,755
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,20-24,538
2016,8,Nou Barris,46,el Turó de la Peira,Female,75-79,436
2015,4,Les Corts,19,les Corts,Female,80-84,1055
2015,5,Sarrià-Sant Gervasi,23,Sarrià,Female,40-44,1034
2014,9,Sant Andreu,60,Sant Andreu,Male,70-74,1118
2014,8,Nou Barris,45,Porta,Female,60-64,709
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,85-89,218
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,45-49,962
2017,4,Les Corts,21,Pedralbes,Female,>=95,43
2013,9,Sant Andreu,58,Baró de Viver,Female,80-84,61
2017,8,Nou Barris,50,les Roquetes,Female,>=95,25
2013,7,Horta-Guinardó,38,la Teixonera,Female,55-59,348
2013,10,Sant Martí,72,Sant Martí de Provençals,Female,20-24,519
2013,9,Sant Andreu,63,Navas,Male,50-54,707
2017,8,Nou Barris,46,el Turó de la Peira,Female,0-4,340
2017,8,Nou Barris,56,Vallbona,Female,85-89,7
2016,7,Horta-Guinardó,43,Horta,Male,10-14,507
2017,7,Horta-Guinardó,43,Horta,Male,>=95,21
2017,9,Sant Andreu,58,Baró de Viver,Male,15-19,45
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Male,5-9,235
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,70-74,758
2014,10,Sant Martí,72,Sant Martí de Provençals,Female,40-44,1080
