Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2017,8,Nou Barris,45,Porta,Male,40-44,1100
2013,1,Ciutat Vella,1,el Raval,Male,70-74,549
2015,3,Sants-Montjuïc,13,la Marina de Port,Female,30-34,1014
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,25-29,1527
2014,9,Sant Andreu,59,el Bon Pastor,Female,85-89,132
2013,8,Nou Barris,56,Vallbona,Male,80-84,14
2013,8,Nou Barris,50,les Roquetes,Female,45-49,613
2016,7,Horta-Guinardó,43,Horta,Female,60-64,804
2014,3,Sants-Montjuïc,17,Sants - Badal,Male,40-44,851
2015,8,Nou Barris,55,Ciutat Meridiana,Female,40-44,392
2014,3,Sants-Montjuïc,18,Sants,Female,35-39,1752
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,25-29,332
2014,9,Sant Andreu,62,el Congrés i els Indians,Male,65-69,298
2014,9,Sant Andreu,63,Navas,Female,70-74,594
2013,4,Les Corts,19,les Corts,Male,10-14,878
2013,8,Nou Barris,55,Ciutat Meridiana,Male,35-39,575
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Male,25-29,139
2017,8,Nou Barris,54,Torre Baró,Female,5-9,89
2017,10,Sant Martí,68,el Poblenou,Male,90-94,88
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,25-29,295
2014,8,Nou Barris,54,Torre Baró,Female,0-4,71
2016,6,Gràcia,30,la Salut,Female,80-84,332
2015,7,Horta-Guinardó,35,el Guinardó,Female,80-84,902
2016,2,Eixample,7,la Dreta de l'Eixample,Male,60-64,1162
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,70-74,955
2013,10,Sant Martí,70,el Besòs i el Maresme,Male,65-69,295
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Female,55-59,800
2015,8,Nou Barris,50,les Roquetes,Male,80-84,173
2015,7,Horta-Guinardó,33,el Baix Guinardó,Female,15-19,431
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,20-24,1038
2017,1,Ciutat Vella,1,el Raval,Male,30-34,2980
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Female,35-39,146
2013,4,Les Corts,19,les Corts,Male,5-9,709
2016,2,Eixample,6,la Sagrada Família,Female,45-49,1864
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,25-29,1219
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Male,0-4,746
2014,7,Horta-Guinardó,38,la Teixonera,Male,40-44,542
2015,3,Sants-Montjuïc,18,Sants,Male,90-94,131
2015,10,Sant Martí,70,el Besòs i el Maresme,Female,65-69,459
2015,10,Sant Martí,65,el Clot,Female,5-9,615
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,60-64,1277
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,65-69,21
2015,7,Horta-Guinardó,41,la Vall d'Hebron,Female,20-24,121
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,25-29,179
2014,8,Nou Barris,47,Can Peguera,Male,40-44,68
2014,2,Eixample,7,la Dreta de l'Eixample,Female,40-44,1670
2014,9,Sant Andreu,59,el Bon Pastor,Female,70-74,263
2015,9,Sant Andreu,63,Navas,Male,55-59,658
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,90-94,7
2017,2,Eixample,6,la Sagrada Família,Female,10-14,695
2017,4,Les Corts,19,les Corts,Male,65-69,1390
2015,7,Horta-Guinardó,41,la Vall d'Hebron,Male,90-94,8
2014,1,Ciutat Vella,1,el Raval,Female,30-34,2371
2016,2,Eixample,6,la Sagrada Família,Male,45-49,1730
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,25-29,403
2016,8,Nou Barris,47,Can Peguera,Female,10-14,19
2017,8,Nou Barris,54,Torre Baró,Female,45-49,115
2014,7,Horta-Guinardó,40,Montbau,Male,60-64,47
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,30-34,33
2013,8,Nou Barris,47,Can Peguera,Female,0-4,49
2015,7,Horta-Guinardó,42,la Clota,Male,75-79,9
2014,6,Gràcia,30,la Salut,Male,80-84,189
2015,7,Horta-Guinardó,41,la Vall d'Hebron,Male,65-69,131
2015,8,Nou Barris,53,la Trinitat Nova,Female,30-34,244
2016,8,Nou Barris,56,Vallbona,Male,50-54,15
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,>=95,96
2014,7,Horta-Guinardó,40,Montbau,Female,45-49,210
2015,7,Horta-Guinardó,41,la Vall d'Hebron,Male,>=95,2
2015,2,Eixample,6,la Sagrada Família,Male,>=95,44
2016,6,Gràcia,28,Vallcarca i els Penitents,Female,>=95,57
2014,9,Sant Andreu,59,el Bon Pastor,Female,>=95,6
