Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2013,4,Les Corts,21,Pedralbes,Female,90-94,85
2013,7,Horta-Guinardó,43,Horta,Male,35-39,1091
2017,7,Horta-Guinardó,37,el Carmel,Female,90-94,181
2015,3,Sants-Montjuïc,15,Hostafrancs,Female,10-14,244
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,0-4,427
2013,9,Sant Andreu,61,la Sagrera,Female,20-24,591
2016,2,Eixample,10,Sant Antoni,Female,50-54,1380
2015,10,Sant Martí,73,la Verneda i la Pau,Female,0-4,545
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,0-4,599
2014,7,Horta-Guinardó,33,el Baix Guinardó,Male,45-49,862
2014,2,Eixample,5,el Fort Pienc,Female,65-69,968
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,15-19,679
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,25-29,1015
2013,7,Horta-Guinardó,35,el Guinardó,Male,40-44,1411
2013,8,Nou Barris,51,Verdun,Female,10-14,176
2015,6,Gràcia,30,la Salut,Male,45-49,400
2014,2,Eixample,5,el Fort Pienc,Male,50-54,985
2013,9,Sant Andreu,58,Baró de Viver,Female,55-59,56
2013,7,Horta-Guinardó,40,Montbau,Male,0-4,92
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Male,10-14,735
2017,3,Sants-Montjuïc,16,la Bordeta,Female,30-34,700
2015,3,Sants-Montjuïc,16,la Bordeta,Male,55-59,644
2015,9,Sant Andreu,62,el Congrés i els Indians,Male,35-39,593
2015,7,Horta-Guinardó,40,Montbau,Female,55-59,87
2013,10,Sant Martí,71,Provençals del Poblenou,Male,10-14,381
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,85-89,479
2016,4,Les Corts,21,Pedralbes,Female,>=95,40
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,85-89,98
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,0-4,685
2017,10,Sant Martí,65,el Clot,Female,85-89,375
2013,6,Gràcia,31,la Vila de Gràcia,Female,90-94,487
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Female,55-59,338
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,50-54,990
2017,8,Nou Barris,51,Verdun,Male,15-19,205
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,60-64,749
2013,6,Gràcia,31,la Vila de Gràcia,Female,55-59,1490
2016,10,Sant Martí,70,el Besòs i el Maresme,Female,85-89,330
2014,8,Nou Barris,45,Porta,Male,80-84,475
2014,10,Sant Martí,72,Sant Martí de Provençals,Male,50-54,863
2014,10,Sant Martí,72,Sant Martí de Provençals,Female,50-54,851
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,>=95,45
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,70-74,714
2014,8,Nou Barris,51,Verdun,Female,85-89,178
2017,9,Sant Andreu,59,el Bon Pastor,Male,60-64,261
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,25-29,829
2015,8,Nou Barris,45,Porta,Female,5-9,472
2014,8,Nou Barris,52,la Prosperitat,Female,25-29,729
2016,10,Sant Martí,71,Provençals del Poblenou,Female,45-49,787
2017,1,Ciutat Vella,3,la Barceloneta,Female,50-54,345
2017,8,Nou Barris,53,la Trinitat Nova,Female,5-9,139
2014,10,Sant Martí,65,el Clot,Female,75-79,544
2014,6,Gràcia,30,la Salut,Female,15-19,253
2015,8,Nou Barris,54,Torre Baró,Female,15-19,60
2013,9,Sant Andreu,58,Baró de Viver,Female,0-4,56
2016,10,Sant Martí,72,Sant Martí de Provençals,Female,10-14,513
2016,3,Sants-Montjuïc,16,la Bordeta,Female,90-94,147
2013,10,Sant Martí,68,el Poblenou,Female,55-59,869
2016,2,Eixample,6,la Sagrada Família,Female,80-84,1257
2014,7,Horta-Guinardó,38,la Teixonera,Female,25-29,329
2013,7,Horta-Guinardó,43,Horta,Female,35-39,1074
2015,7,Horta-Guinardó,34,Can Baró,Male,90-94,21
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,30-34,724
2013,2,Eixample,7,la Dreta de l'Eixample,Female,65-69,1195
2014,4,Les Corts,19,les Corts,Male,>=95,27
