Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2016,4,Les Corts,19,les Corts,Male,40-44,1621
2017,10,Sant Martí,65,el Clot,Female,70-74,646
2014,2,Eixample,7,la Dreta de l'Eixample,Female,15-19,776
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,90-94,3
2017,2,Eixample,6,la Sagrada Família,Female,70-74,1090
2016,7,Horta-Guinardó,35,el Guinardó,Female,85-89,659
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,70-74,794
2016,9,Sant Andreu,62,el Congrés i els Indians,Male,60-64,311
2014,9,Sant Andreu,58,Baró de Viver,Male,5-9,64
2013,3,Sants-Montjuïc,16,la Bordeta,Female,25-29,686
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,40-44,406
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,85-89,318
2015,7,Horta-Guinardó,43,Horta,Male,30-34,668
2015,7,Horta-Guinardó,40,Montbau,Female,70-74,175
2014,2,Eixample,7,la Dreta de l'Eixample,Female,60-64,1360
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,35-39,1060
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,50-54,1266
2013,1,Ciutat Vella,3,la Barceloneta,Female,10-14,160
2017,6,Gràcia,29,el Coll,Male,50-54,188
2017,8,Nou Barris,47,Can Peguera,Female,65-69,57
2016,8,Nou Barris,54,Torre Baró,Female,70-74,44
2017,8,Nou Barris,48,la Guineueta,Female,55-59,455
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,60-64,1141
2015,3,Sants-Montjuïc,13,la Marina de Port,Female,50-54,1301
2016,8,Nou Barris,46,el Turó de la Peira,Female,80-84,514
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,65-69,694
2016,6,Gràcia,31,la Vila de Gràcia,Male,35-39,2667
2013,3,Sants-Montjuïc,17,Sants - Badal,Male,35-39,1019
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,30-34,1959
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,10-14,657
2014,7,Horta-Guinardó,38,la Teixonera,Male,50-54,373
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Male,15-19,653
2014,10,Sant Martí,73,la Verneda i la Pau,Female,50-54,1033
2017,2,Eixample,10,Sant Antoni,Male,0-4,773
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,40-44,2113
2013,6,Gràcia,29,el Coll,Female,90-94,35
2013,10,Sant Martí,72,Sant Martí de Provençals,Male,75-79,612
2013,9,Sant Andreu,58,Baró de Viver,Female,25-29,64
2017,2,Eixample,6,la Sagrada Família,Male,55-59,1557
2015,7,Horta-Guinardó,40,Montbau,Female,20-24,91
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,80-84,1068
2013,6,Gràcia,30,la Salut,Male,65-69,385
2013,7,Horta-Guinardó,40,Montbau,Male,60-64,69
2016,9,Sant Andreu,61,la Sagrera,Male,0-4,632
2017,8,Nou Barris,56,Vallbona,Female,20-24,26
2015,6,Gràcia,30,la Salut,Female,35-39,430
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,10-14,490
2015,10,Sant Martí,72,Sant Martí de Provençals,Male,50-54,669
2015,1,Ciutat Vella,3,la Barceloneta,Female,65-69,289
2013,7,Horta-Guinardó,35,el Guinardó,Female,90-94,264
2014,9,Sant Andreu,60,Sant Andreu,Male,5-9,1282
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,20-24,1181
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,80-84,1377
2014,8,Nou Barris,54,Torre Baró,Male,5-9,65
2017,3,Sants-Montjuïc,18,Sants,Male,60-64,1076
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,85-89,474
2014,6,Gràcia,28,Vallcarca i els Penitents,Male,85-89,121
2016,7,Horta-Guinardó,40,Montbau,Female,>=95,23
2015,7,Horta-Guinardó,42,la Clota,Female,60-64,3
2015,1,Ciutat Vella,2,el Barri Gòtic,Male,55-59,357
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,80-84,812
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,85-89,23
2016,9,Sant Andreu,60,Sant Andreu,Female,65-69,1953
2013,8,Nou Barris,47,Can Peguera,Female,25-29,46
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,>=95,90
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,30-34,1615
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,70-74,858
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,20-24,227
2015,8,Nou Barris,47,Can Peguera,Female,85-89,48
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Female,>=95,111
