Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2015,1,Ciutat Vella,2,el Barri Gòtic,Male,75-79,169
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,20-24,484
2014,2,Eixample,6,la Sagrada Família,Male,80-84,750
2014,10,Sant Martí,65,el Clot,Female,65-69,754
2013,7,Horta-Guinardó,40,Montbau,Male,75-79,102
2015,8,Nou Barris,53,la Trinitat Nova,Female,75-79,164
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,60-64,758
2013,4,Les Corts,19,les Corts,Male,0-4,963
2016,2,Eixample,7,la Dreta de l'Eixample,Male,45-49,1452
2016,6,Gràcia,28,Vallcarca i els Penitents,Female,60-64,485
2016,3,Sants-Montjuïc,11,el Poble Sec,Female,15-19,568
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,40-44,1300
2015,9,Sant Andreu,62,el Congrés i els Indians,Male,15-19,286
2013,3,Sants-Montjuïc,13,la Marina de Port,Female,85-89,345
2015,6,Gràcia,30,la Salut,Female,45-49,442
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,15-19,776
2016,4,Les Corts,21,Pedralbes,Male,45-49,388
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,20-24,533
2017,2,Eixample,7,la Dreta de l'Eixample,Female,0-4,868
2015,9,Sant Andreu,63,Navas,Female,75-79,551
2014,9,Sant Andreu,57,la Trinitat Vella,Male,75-79,120
2016,9,Sant Andreu,62,el Congrés i els Indians,Male,70-74,266
2016,2,Eixample,7,la Dreta de l'Eixample,Female,40-44,1766
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,40-44,483
2016,8,Nou Barris,51,Verdun,Female,75-79,351
2015,8,Nou Barris,46,el Turó de la Peira,Female,65-69,281
2017,9,Sant Andreu,57,la Trinitat Vella,Male,85-89,47
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,55-59,282
2013,3,Sants-Montjuïc,18,Sants,Female,75-79,1062
2014,9,Sant Andreu,61,la Sagrera,Female,55-59,907
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,65-69,674
2016,1,Ciutat Vella,2,el Barri Gòtic,Female,0-4,222
2017,8,Nou Barris,55,Ciutat Meridiana,Male,45-49,404
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,15-19,501
2016,3,Sants-Montjuïc,11,el Poble Sec,Male,>=95,16
2016,1,Ciutat Vella,3,la Barceloneta,Female,50-54,364
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,10-14,965
2013,7,Horta-Guinardó,35,el Guinardó,Male,5-9,728
2015,4,Les Corts,21,Pedralbes,Male,0-4,230
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,20-24,1030
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,55-59,670
2016,3,Sants-Montjuïc,15,Hostafrancs,Female,15-19,239
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Male,70-74,199
2013,7,Horta-Guinardó,33,el Baix Guinardó,Male,75-79,485
2016,8,Nou Barris,52,la Prosperitat,Male,40-44,1019
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,40-44,2147
2015,8,Nou Barris,54,Torre Baró,Female,55-59,85
2015,9,Sant Andreu,57,la Trinitat Vella,Female,15-19,244
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Male,0-4,149
2015,9,Sant Andreu,61,la Sagrera,Male,60-64,942
2017,7,Horta-Guinardó,37,el Carmel,Female,15-19,654
2016,7,Horta-Guinardó,40,Montbau,Female,40-44,150
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,10-14,22
2017,9,Sant Andreu,60,Sant Andreu,Male,90-94,153
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,0-4,25
2016,2,Eixample,5,el Fort Pienc,Female,90-94,190
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,40-44,193
2014,3,Sants-Montjuïc,11,el Poble Sec,Female,30-34,2111
2015,2,Eixample,5,el Fort Pienc,Male,35-39,1462
2017,7,Horta-Guinardó,33,el Baix Guinardó,Male,>=95,25
