Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2014,6,Gràcia,28,Vallcarca i els Penitents,Male,35-39,639
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,65-69,99
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,20-24,139
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,15-19,241
2016,6,Gràcia,29,el Coll,Male,70-74,121
2015,9,Sant Andreu,58,Baró de Viver,Male,0-4,52
2014,7,Horta-Guinardó,37,el Carmel,Male,20-24,723
2017,6,Gràcia,28,Vallcarca i els Penitents,Male,65-69,289
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,30-34,1410
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,30-34,1798
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,30-34,352
2016,9,Sant Andreu,62,el Congrés i els Indians,Female,90-94,161
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,80-84,817
2013,2,Eixample,7,la Dreta de l'Eixample,Male,35-39,1963
2013,3,Sants-Montjuïc,11,el Poble Sec,Female,25-29,1699
2017,8,Nou Barris,48,la Guineueta,Female,25-29,352
2014,7,Horta-Guinardó,33,el Baix Guinardó,Male,50-54,825
2017,8,Nou Barris,45,Porta,Male,65-69,576
2013,7,Horta-Guinardó,37,el Carmel,Male,30-34,1319
2014,9,Sant Andreu,63,Navas,Male,70-74,438
2017,4,Les Corts,19,les Corts,Male,80-84,736
2014,10,Sant Martí,65,el Clot,Female,35-39,1085
2017,3,Sants-Montjuïc,15,Hostafrancs,Female,90-94,100
2016,9,Sant Andreu,63,Navas,Male,65-69,575
2016,7,Horta-Guinardó,43,Horta,Female,40-44,1108
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,90-94,138
2014,7,Horta-Guinardó,38,la Teixonera,Female,60-64,350
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,50-54,412
2014,8,Nou Barris,53,la Trinitat Nova,Female,25-29,189
2014,8,Nou Barris,45,Porta,Female,10-14,432
2016,2,Eixample,6,la Sagrada Família,Male,50-54,1682
2016,8,Nou Barris,45,Porta,Female,90-94,174
2016,10,Sant Martí,73,la Verneda i la Pau,Male,15-19,494
2016,8,Nou Barris,52,la Prosperitat,Female,0-4,504
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,10-14,577
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,5-9,174
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,15-19,1210
2013,10,Sant Martí,72,Sant Martí de Provençals,Male,40-44,1029
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Female,35-39,922
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,40-44,254
2016,9,Sant Andreu,62,el Congrés i els Indians,Female,35-39,586
2017,9,Sant Andreu,60,Sant Andreu,Male,65-69,1700
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,65-69,609
