Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,5-9,280
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,65-69,1124
2014,7,Horta-Guinardó,35,el Guinardó,Female,70-74,747
2014,9,Sant Andreu,58,Baró de Viver,Female,70-74,41
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,85-89,130
2015,2,Eixample,6,la Sagrada Família,Male,0-4,966
2013,3,Sants-Montjuïc,16,la Bordeta,Female,85-89,265
2017,7,Horta-Guinardó,37,el Carmel,Male,65-69,832
2014,2,Eixample,10,Sant Antoni,Male,85-89,359
2015,3,Sants-Montjuïc,11,el Poble Sec,Male,65-69,634
2016,2,Eixample,7,la Dreta de l'Eixample,Male,30-34,1732
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,20-24,1334
2017,4,Les Corts,21,Pedralbes,Female,55-59,362
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,20-24,389
2014,8,Nou Barris,55,Ciutat Meridiana,Male,45-49,396
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,70-74,560
2015,3,Sants-Montjuïc,13,la Marina de Port,Female,10-14,744
2014,8,Nou Barris,46,el Turó de la Peira,Male,85-89,244
2014,9,Sant Andreu,62,el Congrés i els Indians,Female,75-79,407
2013,8,Nou Barris,47,Can Peguera,Male,75-79,41
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Female,15-19,129
2013,10,Sant Martí,65,el Clot,Male,50-54,1008
2013,8,Nou Barris,48,la Guineueta,Female,70-74,486
2017,7,Horta-Guinardó,38,la Teixonera,Male,55-59,273
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,45-49,1533
2013,9,Sant Andreu,60,Sant Andreu,Female,40-44,2340
2014,2,Eixample,10,Sant Antoni,Male,80-84,559
2017,3,Sants-Montjuïc,18,Sants,Male,40-44,1702
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,15-19,537
2014,9,Sant Andreu,63,Navas,Female,75-79,595
2013,8,Nou Barris,45,Porta,Female,10-14,417
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,75-79,192
2014,9,Sant Andreu,59,el Bon Pastor,Female,65-69,336
2017,10,Sant Martí,72,Sant Martí de Provençals,Male,70-74,658
2014,3,Sants-Montjuïc,18,Sants,Male,0-4,868
2016,3,Sants-Montjuïc,11,el Poble Sec,Male,80-84,453
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,10-14,1234
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,45-49,1596
2017,1,Ciutat Vella,1,el Raval,Male,>=95,10
2017,8,Nou Barris,51,Verdun,Male,50-54,347
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,45-49,1844
2014,8,Nou Barris,56,Vallbona,Male,15-19,9
2015,9,Sant Andreu,59,el Bon Pastor,Female,90-94,54
2015,9,Sant Andreu,61,la Sagrera,Male,>=95,9
2017,8,Nou Barris,56,Vallbona,Male,10-14,38
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,75-79,193
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Female,30-34,167
2014,6,Gràcia,31,la Vila de Gràcia,Male,50-54,1457
2015,5,Sarrià-Sant Gervasi,23,Sarrià,Male,20-24,492
2015,3,Sants-Montjuïc,18,Sants,Male,70-74,833
2015,3,Sants-Montjuïc,16,la Bordeta,Female,20-24,425
2013,9,Sant Andreu,61,la Sagrera,Male,55-59,936
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,50-54,929
2016,8,Nou Barris,50,les Roquetes,Male,90-94,20
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,75-79,49
2014,5,Sarrià-Sant Gervasi,23,Sarrià,Male,30-34,741
2014,10,Sant Martí,65,el Clot,Female,0-4,447
2013,8,Nou Barris,45,Porta,Female,5-9,484
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,10-14,498
2015,8,Nou Barris,45,Porta,Female,70-74,617
2014,7,Horta-Guinardó,33,el Baix Guinardó,Male,10-14,466
2015,7,Horta-Guinardó,35,el Guinardó,Female,40-44,1163
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,>=95,44
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,>=95,172
2013,3,Sants-Montjuïc,18,Sants,Male,75-79,585
2014,3,Sants-Montjuïc,11,el Poble Sec,Male,>=95,18
