Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2013,8,Nou Barris,53,la Trinitat Nova,Male,60-64,176
2013,3,Sants-Montjuïc,15,Hostafrancs,Male,65-69,368
2016,8,Nou Barris,49,Canyelles,Female,25-29,153
2015,8,Nou Barris,51,Verdun,Male,70-74,263
2015,10,Sant Martí,65,el Clot,Female,30-34,984
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,50-54,2151
2017,8,Nou Barris,54,Torre Baró,Male,25-29,71
2015,9,Sant Andreu,58,Baró de Viver,Female,75-79,43
2013,3,Sants-Montjuïc,13,la Marina de Port,Female,30-34,884
2014,9,Sant Andreu,58,Baró de Viver,Female,90-94,9
2017,3,Sants-Montjuïc,13,la Marina de Port,Male,20-24,526
2017,2,Eixample,5,el Fort Pienc,Male,80-84,443
2016,9,Sant Andreu,61,la Sagrera,Male,30-34,984
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Female,10-14,264
2014,10,Sant Martí,70,el Besòs i el Maresme,Female,50-54,843
2017,7,Horta-Guinardó,34,Can Baró,Female,5-9,158
2016,1,Ciutat Vella,1,el Raval,Female,65-69,762
2013,2,Eixample,6,la Sagrada Família,Female,10-14,858
2014,8,Nou Barris,53,la Trinitat Nova,Male,5-9,171
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,50-54,804
2015,2,Eixample,7,la Dreta de l'Eixample,Male,85-89,358
2017,7,Horta-Guinardó,40,Montbau,Female,10-14,98
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,70-74,139
2013,7,Horta-Guinardó,34,Can Baró,Female,75-79,205
2013,7,Horta-Guinardó,37,el Carmel,Female,80-84,593
2017,9,Sant Andreu,60,Sant Andreu,Female,90-94,409
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Female,75-79,587
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,85-89,25
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,65-69,259
2016,9,Sant Andreu,59,el Bon Pastor,Male,15-19,296
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,80-84,72
2015,7,Horta-Guinardó,35,el Guinardó,Male,10-14,564
2013,8,Nou Barris,47,Can Peguera,Male,85-89,20
2013,7,Horta-Guinardó,43,Horta,Female,20-24,497
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,30-34,1606
2015,10,Sant Martí,73,la Verneda i la Pau,Female,65-69,1048
2014,8,Nou Barris,46,el Turó de la Peira,Female,40-44,582
2015,7,Horta-Guinardó,42,la Clota,Male,85-89,5
2016,9,Sant Andreu,62,el Congrés i els Indians,Male,0-4,252
2016,8,Nou Barris,55,Ciutat Meridiana,Male,70-74,180
2016,8,Nou Barris,49,Canyelles,Male,50-54,200
2013,9,Sant Andreu,57,la Trinitat Vella,Male,20-24,368
2013,6,Gràcia,29,el Coll,Female,10-14,87
2017,4,Les Corts,21,Pedralbes,Female,60-64,369
2016,8,Nou Barris,51,Verdun,Female,25-29,395
2016,10,Sant Martí,73,la Verneda i la Pau,Male,45-49,1024
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Male,45-49,841
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Male,5-9,805
2013,6,Gràcia,30,la Salut,Female,>=95,40
2016,8,Nou Barris,54,Torre Baró,Female,90-94,9
2013,8,Nou Barris,52,la Prosperitat,Male,85-89,184
2014,8,Nou Barris,52,la Prosperitat,Female,90-94,149
2016,10,Sant Martí,71,Provençals del Poblenou,Male,70-74,356
2017,9,Sant Andreu,58,Baró de Viver,Female,40-44,39
2017,2,Eixample,10,Sant Antoni,Female,5-9,498
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,65-69,267
2017,8,Nou Barris,46,el Turó de la Peira,Male,70-74,179
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,10-14,551
2014,9,Sant Andreu,58,Baró de Viver,Female,75-79,36
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,30-34,700
2014,3,Sants-Montjuïc,18,Sants,Male,10-14,766
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,5-9,533
2014,8,Nou Barris,49,Canyelles,Male,>=95,2
2013,7,Horta-Guinardó,42,la Clota,Female,80-84,6
2016,3,Sants-Montjuïc,13,la Marina de Port,Male,75-79,480
