Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,65-69,903
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,0-4,514
2017,7,Horta-Guinardó,34,Can Baró,Female,55-59,312
2017,4,Les Corts,21,Pedralbes,Male,50-54,375
2014,9,Sant Andreu,62,el Congrés i els Indians,Male,10-14,220
2013,9,Sant Andreu,60,Sant Andreu,Female,50-54,2184
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,55-59,540
2015,2,Eixample,10,Sant Antoni,Female,30-34,1714
2014,9,Sant Andreu,63,Navas,Female,60-64,754
2013,8,Nou Barris,52,la Prosperitat,Male,80-84,398
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,80-84,184
2017,10,Sant Martí,68,el Poblenou,Female,0-4,669
2015,7,Horta-Guinardó,43,Horta,Male,65-69,728
2013,9,Sant Andreu,60,Sant Andreu,Female,85-89,754
2015,6,Gràcia,29,el Coll,Male,40-44,305
2013,9,Sant Andreu,63,Navas,Male,15-19,456
2013,1,Ciutat Vella,1,el Raval,Male,50-54,1499
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,40-44,824
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,25-29,238
2016,7,Horta-Guinardó,34,Can Baró,Female,0-4,185
2013,8,Nou Barris,51,Verdun,Female,70-74,353
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,25-29,2300
2015,6,Gràcia,30,la Salut,Male,70-74,307
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,40-44,373
2015,9,Sant Andreu,60,Sant Andreu,Female,55-59,2183
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Male,15-19,134
2017,9,Sant Andreu,60,Sant Andreu,Female,70-74,1582
2016,3,Sants-Montjuïc,13,la Marina de Port,Female,20-24,794
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,80-84,1368
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Male,25-29,886
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,30-34,2501
2017,8,Nou Barris,46,el Turó de la Peira,Male,15-19,338
2015,6,Gràcia,29,el Coll,Female,50-54,275
2017,8,Nou Barris,50,les Roquetes,Male,60-64,297
2015,10,Sant Martí,70,el Besòs i el Maresme,Female,60-64,567
2013,10,Sant Martí,71,Provençals del Poblenou,Female,40-44,790
2016,8,Nou Barris,50,les Roquetes,Male,15-19,354
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Female,>=95,27
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,75-79,689
2014,8,Nou Barris,51,Verdun,Female,5-9,257
2014,2,Eixample,5,el Fort Pienc,Female,0-4,611
2017,6,Gràcia,30,la Salut,Female,5-9,277
2016,6,Gràcia,29,el Coll,Male,35-39,310
2015,1,Ciutat Vella,3,la Barceloneta,Male,25-29,609
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,45-49,1394
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Male,55-59,705
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,40-44,230
2016,3,Sants-Montjuïc,15,Hostafrancs,Male,10-14,266
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,35-39,1135
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,40-44,425
2013,7,Horta-Guinardó,33,el Baix Guinardó,Male,80-84,438
2013,9,Sant Andreu,58,Baró de Viver,Female,30-34,106
2015,1,Ciutat Vella,3,la Barceloneta,Male,90-94,26
2017,10,Sant Martí,65,el Clot,Male,35-39,1164
2013,8,Nou Barris,52,la Prosperitat,Female,25-29,750
2016,2,Eixample,10,Sant Antoni,Male,35-39,1890
2017,7,Horta-Guinardó,43,Horta,Male,35-39,736
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,90-94,490
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,10-14,520
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Female,5-9,430
2013,4,Les Corts,21,Pedralbes,Female,70-74,267
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,60-64,1434
2016,9,Sant Andreu,57,la Trinitat Vella,Male,60-64,201
2013,2,Eixample,5,el Fort Pienc,Female,75-79,654
2015,9,Sant Andreu,59,el Bon Pastor,Female,10-14,312
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Male,65-69,609
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,5-9,85
2014,9,Sant Andreu,58,Baró de Viver,Male,85-89,8
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Male,65-69,108
2013,10,Sant Martí,71,Provençals del Poblenou,Female,75-79,470
2017,8,Nou Barris,53,la Trinitat Nova,Male,55-59,236
2016,9,Sant Andreu,59,el Bon Pastor,Male,60-64,200
2016,8,Nou Barris,51,Verdun,Female,80-84,294
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Female,70-74,523
2017,8,Nou Barris,48,la Guineueta,Male,45-49,438
2017,8,Nou Barris,47,Can Peguera,Male,55-59,61
2015,8,Nou Barris,46,el Turó de la Peira,Female,45-49,584
2015,9,Sant Andreu,61,la Sagrera,Female,>=95,45
2016,3,Sants-Montjuïc,15,Hostafrancs,Male,60-64,428
2015,8,Nou Barris,52,la Prosperitat,Female,30-34,915
