Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2014,10,Sant Martí,72,Sant Martí de Provençals,Female,20-24,397
2013,8,Nou Barris,52,la Prosperitat,Male,15-19,426
2014,8,Nou Barris,46,el Turó de la Peira,Female,75-79,575
2017,9,Sant Andreu,59,el Bon Pastor,Male,85-89,64
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,40-44,1103
2013,8,Nou Barris,51,Verdun,Male,65-69,312
2015,2,Eixample,7,la Dreta de l'Eixample,Female,15-19,799
2014,2,Eixample,7,la Dreta de l'Eixample,Male,30-34,1678
2017,8,Nou Barris,52,la Prosperitat,Male,70-74,720
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,75-79,519
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,20-24,141
2015,7,Horta-Guinardó,34,Can Baró,Female,30-34,319
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,75-79,43
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,75-79,358
2016,3,Sants-Montjuïc,15,Hostafrancs,Male,5-9,232
2015,8,Nou Barris,45,Porta,Male,85-89,232
2013,8,Nou Barris,46,el Turó de la Peira,Male,65-69,219
2013,10,Sant Martí,65,el Clot,Female,65-69,711
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,30-34,1473
2013,7,Horta-Guinardó,33,el Baix Guinardó,Female,0-4,447
2017,9,Sant Andreu,63,Navas,Male,45-49,771
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,30-34,438
2015,3,Sants-Montjuïc,18,Sants,Male,80-84,567
2015,9,Sant Andreu,62,el Congrés i els Indians,Male,85-89,175
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,5-9,951
2015,7,Horta-Guinardó,35,el Guinardó,Male,25-29,982
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,50-54,408
2017,8,Nou Barris,45,Porta,Female,20-24,541
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,80-84,334
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,20-24,613
2014,2,Eixample,6,la Sagrada Família,Male,25-29,1730
2016,8,Nou Barris,56,Vallbona,Male,75-79,12
2015,6,Gràcia,28,Vallcarca i els Penitents,Female,65-69,411
2017,8,Nou Barris,52,la Prosperitat,Female,30-34,840
2015,10,Sant Martí,73,la Verneda i la Pau,Male,10-14,621
2016,8,Nou Barris,55,Ciutat Meridiana,Male,0-4,226
2015,10,Sant Martí,72,Sant Martí de Provençals,Female,90-94,202
2014,3,Sants-Montjuïc,13,la Marina de Port,Male,>=95,6
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,5-9,277
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Male,55-59,562
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,5-9,368
2013,6,Gràcia,28,Vallcarca i els Penitents,Female,90-94,134
2016,2,Eixample,6,la Sagrada Família,Female,5-9,855
2015,8,Nou Barris,56,Vallbona,Female,60-64,31
2017,6,Gràcia,31,la Vila de Gràcia,Female,5-9,701
2013,2,Eixample,6,la Sagrada Família,Male,85-89,478
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,35-39,762
2017,7,Horta-Guinardó,34,Can Baró,Female,10-14,173
2015,7,Horta-Guinardó,33,el Baix Guinardó,Female,55-59,956
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,55-59,1310
2016,10,Sant Martí,73,la Verneda i la Pau,Male,85-89,291
2017,1,Ciutat Vella,3,la Barceloneta,Female,65-69,302
2016,7,Horta-Guinardó,33,el Baix Guinardó,Female,65-69,614
2015,2,Eixample,10,Sant Antoni,Male,35-39,1865
2017,8,Nou Barris,46,el Turó de la Peira,Female,30-34,492
2015,9,Sant Andreu,62,el Congrés i els Indians,Female,90-94,167
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,90-94,322
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,70-74,1348
2013,7,Horta-Guinardó,40,Montbau,Male,55-59,95
2013,8,Nou Barris,54,Torre Baró,Female,35-39,57
2013,1,Ciutat Vella,1,el Raval,Male,65-69,735
2017,9,Sant Andreu,62,el Congrés i els Indians,Female,50-54,570
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Male,15-19,452
2015,8,Nou Barris,52,la Prosperitat,Female,25-29,698
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,60-64,482
2015,8,Nou Barris,50,les Roquetes,Female,25-29,524
2016,10,Sant Martí,70,el Besòs i el Maresme,Female,50-54,832
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,10-14,20
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,>=95,102
2015,4,Les Corts,21,Pedralbes,Male,>=95,8
2014,9,Sant Andreu,57,la Trinitat Vella,Male,25-29,288
