Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2016,1,Ciutat Vella,1,el Raval,Male,60-64,874
2014,2,Eixample,10,Sant Antoni,Female,80-84,839
2013,9,Sant Andreu,62,el Congrés i els Indians,Female,35-39,480
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,70-74,23
2015,8,Nou Barris,53,la Trinitat Nova,Male,0-4,134
2015,9,Sant Andreu,63,Navas,Male,65-69,609
2017,8,Nou Barris,53,la Trinitat Nova,Female,85-89,176
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,90-94,433
2013,7,Horta-Guinardó,37,el Carmel,Female,40-44,1274
2014,9,Sant Andreu,62,el Congrés i els Indians,Male,80-84,272
2017,8,Nou Barris,47,Can Peguera,Male,85-89,17
2015,9,Sant Andreu,61,la Sagrera,Male,45-49,977
2013,8,Nou Barris,55,Ciutat Meridiana,Female,5-9,281
2017,10,Sant Martí,71,Provençals del Poblenou,Female,70-74,436
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,40-44,214
2014,8,Nou Barris,45,Porta,Female,80-84,724
2016,9,Sant Andreu,58,Baró de Viver,Male,0-4,28
2013,1,Ciutat Vella,3,la Barceloneta,Female,5-9,234
2013,7,Horta-Guinardó,34,Can Baró,Male,50-54,244
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Female,50-54,225
2016,6,Gràcia,31,la Vila de Gràcia,Male,70-74,796
2014,7,Horta-Guinardó,42,la Clota,Male,40-44,10
2017,8,Nou Barris,46,el Turó de la Peira,Male,90-94,93
2017,8,Nou Barris,47,Can Peguera,Female,35-39,35
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Male,85-89,220
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,70-74,574
2013,8,Nou Barris,54,Torre Baró,Female,15-19,39
2015,8,Nou Barris,52,la Prosperitat,Male,40-44,812
2014,1,Ciutat Vella,2,el Barri Gòtic,Male,5-9,241
2014,1,Ciutat Vella,2,el Barri Gòtic,Male,20-24,448
2014,2,Eixample,7,la Dreta de l'Eixample,Female,75-79,946
2015,7,Horta-Guinardó,36,la Font d'en Fargues,Female,20-24,157
2014,10,Sant Martí,70,el Besòs i el Maresme,Female,75-79,673
2017,8,Nou Barris,49,Canyelles,Male,55-59,211
2016,3,Sants-Montjuïc,11,el Poble Sec,Male,45-49,1615
2016,9,Sant Andreu,61,la Sagrera,Male,85-89,234
2013,8,Nou Barris,56,Vallbona,Male,60-64,21
2013,1,Ciutat Vella,2,el Barri Gòtic,Female,55-59,285
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Female,5-9,417
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,80-84,367
2017,1,Ciutat Vella,1,el Raval,Male,10-14,769
2013,8,Nou Barris,54,Torre Baró,Female,75-79,36
2016,9,Sant Andreu,60,Sant Andreu,Male,50-54,1815
2014,4,Les Corts,21,Pedralbes,Female,40-44,357
2014,8,Nou Barris,49,Canyelles,Female,20-24,149
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,65-69,198
2013,8,Nou Barris,55,Ciutat Meridiana,Female,60-64,286
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,90-94,40
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,35-39,214
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Female,65-69,539
