Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2017,10,Sant Martí,70,el Besòs i el Maresme,Male,35-39,908
2016,8,Nou Barris,54,Torre Baró,Male,70-74,36
2016,10,Sant Martí,73,la Verneda i la Pau,Male,0-4,547
2015,10,Sant Martí,71,Provençals del Poblenou,Female,5-9,478
2017,4,Les Corts,21,Pedralbes,Male,60-64,282
2016,8,Nou Barris,52,la Prosperitat,Male,90-94,62
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,0-4,707
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,45-49,509
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,0-4,698
2014,8,Nou Barris,48,la Guineueta,Male,55-59,399
2013,7,Horta-Guinardó,37,el Carmel,Male,50-54,944
2016,9,Sant Andreu,58,Baró de Viver,Male,40-44,84
2016,4,Les Corts,19,les Corts,Male,55-59,1393
2013,3,Sants-Montjuïc,16,la Bordeta,Female,80-84,411
2014,8,Nou Barris,54,Torre Baró,Female,60-64,42
2017,7,Horta-Guinardó,40,Montbau,Male,65-69,54
2016,10,Sant Martí,73,la Verneda i la Pau,Male,5-9,488
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,35-39,184
2016,7,Horta-Guinardó,34,Can Baró,Female,20-24,198
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,>=95,180
2016,8,Nou Barris,46,el Turó de la Peira,Male,60-64,302
2016,2,Eixample,7,la Dreta de l'Eixample,Female,85-89,905
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,85-89,20
2013,2,Eixample,7,la Dreta de l'Eixample,Male,60-64,1148
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,30-34,1912
2015,7,Horta-Guinardó,35,el Guinardó,Male,15-19,721
2017,8,Nou Barris,50,les Roquetes,Male,0-4,284
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,60-64,684
2017,10,Sant Martí,65,el Clot,Female,40-44,826
2015,4,Les Corts,21,Pedralbes,Female,40-44,468
2017,10,Sant Martí,68,el Poblenou,Female,80-84,608
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,0-4,459
2017,3,Sants-Montjuïc,11,el Poble Sec,Female,75-79,705
2014,9,Sant Andreu,63,Navas,Female,65-69,829
2016,2,Eixample,6,la Sagrada Família,Male,70-74,970
2013,8,Nou Barris,50,les Roquetes,Male,45-49,445
2017,2,Eixample,7,la Dreta de l'Eixample,Male,65-69,1029
2016,9,Sant Andreu,59,el Bon Pastor,Male,55-59,344
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,60-64,617
2015,10,Sant Martí,65,el Clot,Female,25-29,839
2015,10,Sant Martí,72,Sant Martí de Provençals,Female,85-89,503
2014,9,Sant Andreu,60,Sant Andreu,Female,20-24,1223
2017,6,Gràcia,30,la Salut,Female,40-44,507
2014,8,Nou Barris,51,Verdun,Male,30-34,355
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,55-59,1665
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Female,30-34,680
2014,9,Sant Andreu,61,la Sagrera,Male,10-14,535
2017,8,Nou Barris,49,Canyelles,Male,80-84,93
2013,8,Nou Barris,50,les Roquetes,Female,60-64,437
2015,10,Sant Martí,72,Sant Martí de Provençals,Female,55-59,854
2015,7,Horta-Guinardó,42,la Clota,Female,0-4,11
2015,8,Nou Barris,54,Torre Baró,Female,35-39,79
2013,7,Horta-Guinardó,38,la Teixonera,Male,10-14,208
2016,8,Nou Barris,53,la Trinitat Nova,Male,60-64,144
2015,7,Horta-Guinardó,38,la Teixonera,Female,70-74,277
2015,7,Horta-Guinardó,37,el Carmel,Female,60-64,915
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,90-94,8
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Male,0-4,514
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,30-34,1486
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,35-39,914
2014,9,Sant Andreu,62,el Congrés i els Indians,Female,5-9,298
2016,10,Sant Martí,72,Sant Martí de Provençals,Female,45-49,1013
2013,7,Horta-Guinardó,42,la Clota,Female,30-34,14
2015,3,Sants-Montjuïc,11,el Poble Sec,Male,25-29,1556
2014,7,Horta-Guinardó,38,la Teixonera,Male,>=95,5
2016,2,Eixample,6,la Sagrada Família,Female,>=95,153
2014,8,Nou Barris,46,el Turó de la Peira,Male,90-94,60
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,>=95,62
2016,10,Sant Martí,73,la Verneda i la Pau,Male,>=95,15
