Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2015,3,Sants-Montjuïc,18,Sants,Male,35-39,1471
2014,7,Horta-Guinardó,33,el Baix Guinardó,Male,35-39,1113
2017,8,Nou Barris,45,Porta,Male,5-9,525
2015,3,Sants-Montjuïc,15,Hostafrancs,Female,90-94,107
2017,3,Sants-Montjuïc,16,la Bordeta,Female,85-89,293
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,55-59,212
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,85-89,602
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,90-94,9
2016,3,Sants-Montjuïc,11,el Poble Sec,Female,90-94,295
2013,9,Sant Andreu,57,la Trinitat Vella,Male,0-4,287
2016,8,Nou Barris,54,Torre Baró,Male,25-29,81
2014,1,Ciutat Vella,2,el Barri Gòtic,Male,40-44,624
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,80-84,246
2013,8,Nou Barris,50,les Roquetes,Male,80-84,132
2015,1,Ciutat Vella,3,la Barceloneta,Male,80-84,230
2014,9,Sant Andreu,59,el Bon Pastor,Female,5-9,384
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,50-54,391
2015,7,Horta-Guinardó,33,el Baix Guinardó,Male,15-19,517
2013,3,Sants-Montjuïc,15,Hostafrancs,Female,30-34,790
2017,3,Sants-Montjuïc,17,Sants - Badal,Female,35-39,965
2017,6,Gràcia,29,el Coll,Male,55-59,234
2014,10,Sant Martí,71,Provençals del Poblenou,Male,10-14,390
2014,10,Sant Martí,73,la Verneda i la Pau,Female,85-89,455
2016,9,Sant Andreu,57,la Trinitat Vella,Male,75-79,119
2016,1,Ciutat Vella,3,la Barceloneta,Female,35-39,687
2014,6,Gràcia,29,el Coll,Female,80-84,127
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,80-84,1392
2015,7,Horta-Guinardó,38,la Teixonera,Female,35-39,378
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,15-19,136
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,10-14,155
2014,1,Ciutat Vella,1,el Raval,Female,45-49,1537
2015,10,Sant Martí,68,el Poblenou,Male,80-84,389
2013,6,Gràcia,29,el Coll,Male,60-64,166
2013,8,Nou Barris,50,les Roquetes,Male,>=95,2
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,35-39,1855
2016,7,Horta-Guinardó,35,el Guinardó,Female,65-69,1151
2014,1,Ciutat Vella,2,el Barri Gòtic,Female,90-94,105
2015,8,Nou Barris,50,les Roquetes,Male,60-64,347
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,30-34,50
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,75-79,597
2013,3,Sants-Montjuïc,13,la Marina de Port,Female,>=95,30
2016,8,Nou Barris,49,Canyelles,Female,40-44,253
2016,8,Nou Barris,45,Porta,Female,60-64,702
2015,7,Horta-Guinardó,33,el Baix Guinardó,Female,80-84,639
2016,1,Ciutat Vella,3,la Barceloneta,Male,0-4,226
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,55-59,1558
2016,9,Sant Andreu,58,Baró de Viver,Female,85-89,26
2016,1,Ciutat Vella,2,el Barri Gòtic,Male,5-9,204
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Female,0-4,477
2013,4,Les Corts,21,Pedralbes,Female,5-9,300
2016,3,Sants-Montjuïc,16,la Bordeta,Male,45-49,499
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Male,40-44,809
2017,2,Eixample,10,Sant Antoni,Male,25-29,1328
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,65-69,897
2017,9,Sant Andreu,58,Baró de Viver,Male,>=95,0
2013,6,Gràcia,29,el Coll,Female,20-24,136
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,>=95,50
