Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2017,4,Les Corts,19,les Corts,Female,25-29,1486
2013,3,Sants-Montjuïc,18,Sants,Female,0-4,783
2017,8,Nou Barris,55,Ciutat Meridiana,Male,>=95,2
2014,1,Ciutat Vella,2,el Barri Gòtic,Female,75-79,239
2017,10,Sant Martí,73,la Verneda i la Pau,Male,40-44,1151
2015,8,Nou Barris,51,Verdun,Female,70-74,358
2017,10,Sant Martí,68,el Poblenou,Male,30-34,1235
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,10-14,315
2014,3,Sants-Montjuïc,15,Hostafrancs,Male,35-39,769
2016,2,Eixample,6,la Sagrada Família,Female,50-54,1978
2014,8,Nou Barris,56,Vallbona,Male,35-39,54
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,70-74,17
2014,7,Horta-Guinardó,42,la Clota,Female,55-59,8
2017,7,Horta-Guinardó,33,el Baix Guinardó,Female,80-84,744
2017,8,Nou Barris,48,la Guineueta,Male,85-89,168
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,5-9,265
2014,9,Sant Andreu,60,Sant Andreu,Male,45-49,1959
2015,8,Nou Barris,46,el Turó de la Peira,Male,70-74,178
2014,9,Sant Andreu,58,Baró de Viver,Male,90-94,1
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,>=95,4
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,0-4,296
2017,6,Gràcia,30,la Salut,Male,75-79,170
2013,7,Horta-Guinardó,38,la Teixonera,Female,35-39,505
2017,7,Horta-Guinardó,35,el Guinardó,Male,20-24,814
2015,6,Gràcia,31,la Vila de Gràcia,Male,55-59,1245
2013,9,Sant Andreu,57,la Trinitat Vella,Female,45-49,345
2015,6,Gràcia,30,la Salut,Female,5-9,223
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,55-59,448
2013,1,Ciutat Vella,3,la Barceloneta,Male,0-4,207
2017,9,Sant Andreu,59,el Bon Pastor,Female,60-64,268
2017,9,Sant Andreu,58,Baró de Viver,Male,70-74,30
2017,8,Nou Barris,52,la Prosperitat,Male,>=95,14
2014,3,Sants-Montjuïc,18,Sants,Female,5-9,565
2017,10,Sant Martí,70,el Besòs i el Maresme,Male,20-24,650
2013,9,Sant Andreu,57,la Trinitat Vella,Male,10-14,252
2013,7,Horta-Guinardó,40,Montbau,Female,10-14,74
2015,3,Sants-Montjuïc,15,Hostafrancs,Male,60-64,436
2014,6,Gràcia,30,la Salut,Male,55-59,340
2013,2,Eixample,7,la Dreta de l'Eixample,Female,35-39,1914
2017,10,Sant Martí,72,Sant Martí de Provençals,Female,0-4,499
2015,8,Nou Barris,49,Canyelles,Female,75-79,169
2015,8,Nou Barris,47,Can Peguera,Female,60-64,61
2013,10,Sant Martí,65,el Clot,Male,30-34,1137
2013,9,Sant Andreu,61,la Sagrera,Female,10-14,494
2016,7,Horta-Guinardó,34,Can Baró,Male,25-29,288
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,55-59,1310
2013,6,Gràcia,30,la Salut,Female,40-44,466
2015,8,Nou Barris,49,Canyelles,Female,0-4,112
2015,7,Horta-Guinardó,38,la Teixonera,Male,65-69,271
2014,2,Eixample,7,la Dreta de l'Eixample,Female,45-49,1524
2013,8,Nou Barris,51,Verdun,Male,35-39,530
2014,2,Eixample,5,el Fort Pienc,Male,25-29,1078
2013,9,Sant Andreu,60,Sant Andreu,Male,40-44,2250
2017,3,Sants-Montjuïc,11,el Poble Sec,Female,>=95,81
2015,8,Nou Barris,48,la Guineueta,Female,25-29,341
2013,1,Ciutat Vella,1,el Raval,Female,45-49,1211
2013,2,Eixample,6,la Sagrada Família,Male,>=95,39
2013,7,Horta-Guinardó,33,el Baix Guinardó,Female,75-79,671
2016,9,Sant Andreu,60,Sant Andreu,Male,80-84,699
2016,7,Horta-Guinardó,37,el Carmel,Female,>=95,43
2014,8,Nou Barris,49,Canyelles,Female,45-49,261
2017,9,Sant Andreu,60,Sant Andreu,Female,50-54,2101
2015,9,Sant Andreu,60,Sant Andreu,Male,0-4,1346
2014,2,Eixample,6,la Sagrada Família,Male,>=95,46
