Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2017,2,Eixample,7,la Dreta de l'Eixample,Female,15-19,827
2015,7,Horta-Guinardó,34,Can Baró,Female,65-69,242
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,40-44,1121
2017,7,Horta-Guinardó,34,Can Baró,Male,85-89,72
2015,8,Nou Barris,55,Ciutat Meridiana,Male,50-54,269
2014,8,Nou Barris,56,Vallbona,Female,60-64,30
2013,9,Sant Andreu,58,Baró de Viver,Male,15-19,56
2016,1,Ciutat Vella,1,el Raval,Male,65-69,698
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,>=95,47
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,15-19,110
2013,8,Nou Barris,45,Porta,Male,10-14,448
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,30-34,969
2016,8,Nou Barris,52,la Prosperitat,Male,55-59,582
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,90-94,159
2015,1,Ciutat Vella,2,el Barri Gòtic,Male,65-69,240
2017,6,Gràcia,30,la Salut,Male,90-94,36
2014,7,Horta-Guinardó,33,el Baix Guinardó,Female,70-74,647
2014,9,Sant Andreu,59,el Bon Pastor,Male,10-14,326
2014,8,Nou Barris,50,les Roquetes,Female,5-9,311
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,70-74,937
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,5-9,692
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,45-49,380
2015,6,Gràcia,31,la Vila de Gràcia,Male,20-24,1003
2015,8,Nou Barris,46,el Turó de la Peira,Female,75-79,480
2017,8,Nou Barris,52,la Prosperitat,Female,10-14,525
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,80-84,73
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,85-89,94
2014,7,Horta-Guinardó,34,Can Baró,Female,65-69,304
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,45-49,910
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,75-79,666
2017,6,Gràcia,29,el Coll,Male,30-34,237
2017,8,Nou Barris,48,la Guineueta,Female,45-49,604
2013,6,Gràcia,28,Vallcarca i els Penitents,Female,65-69,520
2015,3,Sants-Montjuïc,16,la Bordeta,Male,60-64,540
2016,10,Sant Martí,68,el Poblenou,Male,30-34,1287
2014,10,Sant Martí,71,Provençals del Poblenou,Male,80-84,259
2017,3,Sants-Montjuïc,16,la Bordeta,Male,35-39,684
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,65-69,258
2013,3,Sants-Montjuïc,11,el Poble Sec,Male,65-69,790
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,70-74,847
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,80-84,793
2016,8,Nou Barris,47,Can Peguera,Male,15-19,51
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,85-89,456
2016,3,Sants-Montjuïc,13,la Marina de Port,Male,25-29,891
2014,10,Sant Martí,72,Sant Martí de Provençals,Male,55-59,590
2014,9,Sant Andreu,62,el Congrés i els Indians,Male,25-29,314
2015,10,Sant Martí,68,el Poblenou,Male,75-79,364
2015,8,Nou Barris,53,la Trinitat Nova,Female,45-49,296
2015,5,Sarrià-Sant Gervasi,23,Sarrià,Female,25-29,598
2016,8,Nou Barris,56,Vallbona,Male,15-19,21
2015,8,Nou Barris,56,Vallbona,Male,60-64,19
2015,6,Gràcia,28,Vallcarca i els Penitents,Female,20-24,324
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,10-14,1330
2016,9,Sant Andreu,57,la Trinitat Vella,Male,30-34,315
2017,3,Sants-Montjuïc,18,Sants,Female,20-24,945
2015,9,Sant Andreu,61,la Sagrera,Male,5-9,346
2013,7,Horta-Guinardó,42,la Clota,Male,10-14,2
2017,8,Nou Barris,53,la Trinitat Nova,Female,>=95,18
