Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2015,8,Nou Barris,45,Porta,Male,25-29,629
2013,8,Nou Barris,55,Ciutat Meridiana,Female,55-59,196
2017,8,Nou Barris,48,la Guineueta,Male,55-59,431
2017,6,Gràcia,29,el Coll,Female,85-89,83
2016,9,Sant Andreu,61,la Sagrera,Male,40-44,1052
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,0-4,238
2014,8,Nou Barris,51,Verdun,Female,40-44,417
2014,8,Nou Barris,56,Vallbona,Male,65-69,18
2014,3,Sants-Montjuïc,13,la Marina de Port,Female,25-29,808
2013,3,Sants-Montjuïc,13,la Marina de Port,Female,50-54,1183
2017,7,Horta-Guinardó,43,Horta,Male,65-69,663
2017,3,Sants-Montjuïc,13,la Marina de Port,Female,65-69,665
2016,6,Gràcia,31,la Vila de Gràcia,Female,20-24,981
2014,8,Nou Barris,55,Ciutat Meridiana,Male,75-79,126
2017,8,Nou Barris,45,Porta,Male,20-24,543
2017,3,Sants-Montjuïc,17,Sants - Badal,Male,85-89,194
2015,6,Gràcia,31,la Vila de Gràcia,Female,10-14,836
2015,8,Nou Barris,56,Vallbona,Female,30-34,23
2015,8,Nou Barris,52,la Prosperitat,Male,30-34,916
2013,3,Sants-Montjuïc,18,Sants,Male,10-14,770
2014,8,Nou Barris,53,la Trinitat Nova,Male,80-84,108
2014,7,Horta-Guinardó,43,Horta,Female,25-29,752
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,35-39,646
2014,9,Sant Andreu,61,la Sagrera,Female,70-74,724
2014,10,Sant Martí,68,el Poblenou,Female,80-84,674
2013,7,Horta-Guinardó,33,el Baix Guinardó,Female,90-94,266
2017,8,Nou Barris,52,la Prosperitat,Male,40-44,1052
2016,2,Eixample,10,Sant Antoni,Male,55-59,1083
2014,3,Sants-Montjuïc,17,Sants - Badal,Male,>=95,8
2014,2,Eixample,5,el Fort Pienc,Female,40-44,1168
2017,7,Horta-Guinardó,42,la Clota,Female,90-94,6
2014,3,Sants-Montjuïc,15,Hostafrancs,Male,20-24,374
2017,6,Gràcia,31,la Vila de Gràcia,Male,40-44,2204
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,0-4,1046
2013,9,Sant Andreu,58,Baró de Viver,Female,50-54,62
2017,10,Sant Martí,70,el Besòs i el Maresme,Male,40-44,1018
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,10-14,158
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,40-44,1317
2014,8,Nou Barris,56,Vallbona,Female,45-49,35
2014,8,Nou Barris,45,Porta,Female,50-54,845
2013,6,Gràcia,29,el Coll,Female,15-19,144
2016,3,Sants-Montjuïc,18,Sants,Male,65-69,965
2015,3,Sants-Montjuïc,16,la Bordeta,Female,55-59,739
2016,7,Horta-Guinardó,34,Can Baró,Male,0-4,155
2014,8,Nou Barris,56,Vallbona,Male,85-89,7
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,90-94,30
2015,8,Nou Barris,53,la Trinitat Nova,Male,85-89,63
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,60-64,394
2017,9,Sant Andreu,61,la Sagrera,Female,5-9,571
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,5-9,678
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,40-44,918
2013,2,Eixample,6,la Sagrada Família,Female,25-29,2042
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,0-4,141
2015,3,Sants-Montjuïc,18,Sants,Female,80-84,1041
2014,3,Sants-Montjuïc,11,el Poble Sec,Female,45-49,1515
2015,7,Horta-Guinardó,33,el Baix Guinardó,Male,0-4,417
2014,8,Nou Barris,48,la Guineueta,Male,10-14,239
2017,1,Ciutat Vella,1,el Raval,Female,60-64,888
2014,1,Ciutat Vella,1,el Raval,Male,5-9,1061
2017,2,Eixample,5,el Fort Pienc,Female,45-49,1106
2015,9,Sant Andreu,62,el Congrés i els Indians,Male,80-84,249
2016,8,Nou Barris,47,Can Peguera,Male,>=95,0
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Male,10-14,232
2017,2,Eixample,7,la Dreta de l'Eixample,Male,15-19,871
2013,4,Les Corts,19,les Corts,Female,10-14,766
2017,3,Sants-Montjuïc,18,Sants,Female,75-79,809
2017,7,Horta-Guinardó,37,el Carmel,Female,65-69,1011
2017,1,Ciutat Vella,2,el Barri Gòtic,Female,>=95,33
2017,7,Horta-Guinardó,38,la Teixonera,Female,70-74,347
2017,2,Eixample,6,la Sagrada Família,Female,60-64,1714
2017,8,Nou Barris,49,Canyelles,Female,35-39,178
2017,3,Sants-Montjuïc,17,Sants - Badal,Female,10-14,412
2017,10,Sant Martí,65,el Clot,Male,20-24,532
2015,8,Nou Barris,54,Torre Baró,Female,40-44,84
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,>=95,20
2013,10,Sant Martí,73,la Verneda i la Pau,Female,>=95,47
2016,8,Nou Barris,46,el Turó de la Peira,Female,>=95,21
