Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,65-69,1507
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,90-94,47
2017,7,Horta-Guinardó,38,la Teixonera,Male,30-34,404
2017,8,Nou Barris,54,Torre Baró,Female,75-79,48
2016,10,Sant Martí,70,el Besòs i el Maresme,Female,45-49,639
2017,9,Sant Andreu,63,Navas,Male,70-74,518
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,5-9,138
2014,3,Sants-Montjuïc,16,la Bordeta,Male,40-44,678
2016,10,Sant Martí,68,el Poblenou,Male,10-14,889
2016,8,Nou Barris,52,la Prosperitat,Female,25-29,600
2016,6,Gràcia,30,la Salut,Female,10-14,247
2013,7,Horta-Guinardó,34,Can Baró,Female,0-4,204
2017,2,Eixample,7,la Dreta de l'Eixample,Female,85-89,871
2016,10,Sant Martí,70,el Besòs i el Maresme,Female,90-94,121
2013,1,Ciutat Vella,2,el Barri Gòtic,Male,50-54,466
2013,8,Nou Barris,45,Porta,Female,30-34,986
2013,8,Nou Barris,51,Verdun,Female,85-89,188
2016,9,Sant Andreu,60,Sant Andreu,Male,20-24,1181
2015,6,Gràcia,31,la Vila de Gràcia,Male,65-69,994
2015,8,Nou Barris,50,les Roquetes,Female,45-49,639
2017,7,Horta-Guinardó,37,el Carmel,Male,80-84,487
2017,9,Sant Andreu,62,el Congrés i els Indians,Female,80-84,459
2015,6,Gràcia,29,el Coll,Female,15-19,108
2014,8,Nou Barris,54,Torre Baró,Male,10-14,73
2014,8,Nou Barris,47,Can Peguera,Female,60-64,56
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,35-39,1187
2016,1,Ciutat Vella,3,la Barceloneta,Male,50-54,494
2013,4,Les Corts,19,les Corts,Male,70-74,980
2016,7,Horta-Guinardó,33,el Baix Guinardó,Female,40-44,994
2015,3,Sants-Montjuïc,13,la Marina de Port,Male,5-9,617
2014,4,Les Corts,21,Pedralbes,Female,45-49,339
2013,9,Sant Andreu,57,la Trinitat Vella,Male,55-59,176
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,15-19,328
2015,5,Sarrià-Sant Gervasi,23,Sarrià,Male,75-79,271
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,75-79,337
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,40-44,530
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,45-49,742
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,45-49,196
2017,4,Les Corts,21,Pedralbes,Male,75-79,212
2016,8,Nou Barris,56,Vallbona,Female,25-29,14
2014,7,Horta-Guinardó,35,el Guinardó,Female,35-39,1569
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,70-74,903
2015,3,Sants-Montjuïc,11,el Poble Sec,Female,25-29,1199
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,45-49,643
2016,3,Sants-Montjuïc,16,la Bordeta,Female,20-24,422
2016,9,Sant Andreu,57,la Trinitat Vella,Male,55-59,255
2013,6,Gràcia,30,la Salut,Female,25-29,471
2015,3,Sants-Montjuïc,13,la Marina de Port,Male,65-69,671
2013,3,Sants-Montjuïc,11,el Poble Sec,Male,15-19,613
2013,6,Gràcia,31,la Vila de Gràcia,Male,40-44,2012
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,50-54,431
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,40-44,1805
2015,10,Sant Martí,68,el Poblenou,Male,35-39,1464
2013,6,Gràcia,29,el Coll,Male,10-14,124
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,70-74,296
2013,10,Sant Martí,73,la Verneda i la Pau,Female,5-9,447
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Male,75-79,373
2017,3,Sants-Montjuïc,16,la Bordeta,Female,20-24,453
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Female,35-39,896
2015,6,Gràcia,28,Vallcarca i els Penitents,Female,10-14,262
2017,8,Nou Barris,53,la Trinitat Nova,Male,30-34,238
2017,8,Nou Barris,53,la Trinitat Nova,Female,0-4,160
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Female,20-24,100
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,85-89,661
2013,2,Eixample,7,la Dreta de l'Eixample,Female,5-9,835
2017,10,Sant Martí,72,Sant Martí de Provençals,Male,50-54,907
2013,9,Sant Andreu,58,Baró de Viver,Male,5-9,52
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,65-69,792
2014,8,Nou Barris,56,Vallbona,Female,75-79,34
2013,8,Nou Barris,53,la Trinitat Nova,Female,75-79,173
2016,7,Horta-Guinardó,35,el Guinardó,Male,5-9,612
2015,8,Nou Barris,51,Verdun,Male,35-39,289
2013,10,Sant Martí,72,Sant Martí de Provençals,Male,15-19,392
2013,8,Nou Barris,47,Can Peguera,Female,40-44,59
2013,3,Sants-Montjuïc,18,Sants,Male,40-44,1512
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Female,40-44,131
2015,8,Nou Barris,53,la Trinitat Nova,Female,>=95,13
