Year,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Gender,Age,Number
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,30-34,1187
2014,9,Sant Andreu,61,la Sagrera,Female,75-79,731
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,85-89,895
2013,2,Eixample,5,el Fort Pienc,Male,10-14,593
2013,9,Sant Andreu,60,Sant Andreu,Male,75-79,902
2015,10,Sant Martí,73,la Verneda i la Pau,Female,70-74,992
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Male,40-44,866
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,10-14,307
2013,10,Sant Martí,65,el Clot,Female,20-24,652
2014,9,Sant Andreu,57,la Trinitat Vella,Male,50-54,341
2014,1,Ciutat Vella,2,el Barri Gòtic,Female,60-64,310
2016,2,Eixample,7,la Dreta de l'Eixample,Male,90-94,152
2014,8,Nou Barris,51,Verdun,Female,10-14,185
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,50-54,599
2014,2,Eixample,10,Sant Antoni,Female,65-69,1122
2017,2,Eixample,10,Sant Antoni,Male,10-14,623
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,10-14,521
2015,8,Nou Barris,49,Canyelles,Female,90-94,26
2014,8,Nou Barris,47,Can Peguera,Female,55-59,64
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,0-4,591
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,50-54,1517
2017,3,Sants-Montjuïc,18,Sants,Female,10-14,708
2017,9,Sant Andreu,61,la Sagrera,Male,5-9,618
2015,7,Horta-Guinardó,40,Montbau,Male,45-49,214
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,20-24,776
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,60-64,417
2015,2,Eixample,7,la Dreta de l'Eixample,Male,20-24,1005
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,65-69,62
2017,8,Nou Barris,48,la Guineueta,Female,15-19,292
2016,7,Horta-Guinardó,35,el Guinardó,Male,0-4,793
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,0-4,686
2017,8,Nou Barris,45,Porta,Female,80-84,597
2015,7,Horta-Guinardó,43,Horta,Female,40-44,845
2017,8,Nou Barris,53,la Trinitat Nova,Female,25-29,229
2016,2,Eixample,10,Sant Antoni,Female,5-9,633
2013,3,Sants-Montjuïc,13,la Marina de Port,Female,10-14,704
2017,2,Eixample,10,Sant Antoni,Male,90-94,143
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,75-79,168
2013,2,Eixample,6,la Sagrada Família,Male,80-84,761
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,85-89,465
2014,1,Ciutat Vella,1,el Raval,Male,65-69,725
2015,9,Sant Andreu,58,Baró de Viver,Male,10-14,53
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,25-29,643
2016,7,Horta-Guinardó,33,el Baix Guinardó,Male,5-9,512
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,65-69,1242
2017,10,Sant Martí,68,el Poblenou,Female,25-29,915
2015,6,Gràcia,31,la Vila de Gràcia,Female,85-89,1030
2014,7,Horta-Guinardó,34,Can Baró,Male,55-59,264
2014,9,Sant Andreu,60,Sant Andreu,Female,45-49,2123
2013,8,Nou Barris,54,Torre Baró,Male,80-84,6
2016,8,Nou Barris,46,el Turó de la Peira,Female,5-9,324
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,0-4,1085
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,90-94,180
2015,1,Ciutat Vella,2,el Barri Gòtic,Female,75-79,222
2014,8,Nou Barris,54,Torre Baró,Female,55-59,64
2014,9,Sant Andreu,57,la Trinitat Vella,Male,10-14,232
2013,8,Nou Barris,50,les Roquetes,Male,0-4,436
2014,2,Eixample,10,Sant Antoni,Male,50-54,1213
2016,9,Sant Andreu,59,el Bon Pastor,Male,30-34,381
2016,3,Sants-Montjuïc,16,la Bordeta,Male,80-84,284
2013,10,Sant Martí,73,la Verneda i la Pau,Male,40-44,1035
2013,10,Sant Martí,72,Sant Martí de Provençals,Female,40-44,1026
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,85-89,475
2015,9,Sant Andreu,60,Sant Andreu,Female,75-79,1160
2017,10,Sant Martí,72,Sant Martí de Provençals,Male,45-49,1016
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,70-74,118
2015,7,Horta-Guinardó,34,Can Baró,Male,70-74,202
2016,7,Horta-Guinardó,34,Can Baró,Female,30-34,316
2016,3,Sants-Montjuïc,15,Hostafrancs,Male,40-44,696
2013,10,Sant Martí,71,Provençals del Poblenou,Female,55-59,514
